#WAVELENGTH FLUX ERROR
1140.3022060159603 -6.827562061724468e-13 0.0
1140.314534217721 -2.517420993886077e-11 0.0
1140.326862175688 1.3348334590435051e-11 0.0
1140.3391898898758 -1.3451697221389392e-11 0.0
1140.3515173602989 1.5793814173159504e-11 0.0
1140.3638445869713 1.7705484647856373e-11 0.0
1140.3761715699084 -4.016301180520543e-12 0.0
1140.3884983091239 2.268493899670876e-11 0.0
1140.4008248046323 2.1559648163971268e-11 0.0
1140.413151056448 -6.612732496996676e-12 0.0
1140.425477064586 -8.008216485777542e-12 0.0
1140.4378028290605 5.283776888242997e-11 0.0
1140.450128349886 -1.5690055157890903e-11 0.0
1140.4624536270762 -2.6526399132809075e-11 0.0
1140.4747786606467 -1.0236324982093592e-10 0.0
1140.4871034506114 -2.6258145657820364e-10 0.0
1140.4994279969847 3.7668364955001366e-11 0.0
1140.511752299781 1.362547661504232e-11 0.0
1140.5240763590148 1.0144139001022623e-11 0.0
1140.5364001747007 7.624429733399385e-12 0.0
1140.5487237468528 6.68125407429776e-12 0.0
1140.5610470754862 5.623659090486788e-12 0.0
1140.5733701606146 5.041331935240478e-12 0.0
1140.5856930022524 -1.905792364198522e-11 0.0
1140.598015600415 -8.036400538091737e-12 0.0
1140.6103379551157 -3.0022852693517565e-12 0.0
1140.62266006637 2.8091069401159352e-11 0.0
1140.6349819341913 2.5283015698401856e-12 0.0
1140.6473035585943 2.356856246624184e-12 0.0
1140.6596249395939 2.331111215517212e-12 0.0
1140.6719460772042 2.170204120577335e-12 5.308248957579254e-13
1140.6842669714395 -2.226054930665189e-11 1.466429928875801e-11
1140.6965876223146 1.9648336777033926e-12 4.720084457836282e-13
1140.7089080298435 1.6011735123541704e-12 4.3214265716198796e-13
1140.7212281940408 1.1311309527917146e-11 1.1933987652257283e-11
1140.7335481149212 1.573901772800035e-11 1.426249483099662e-11
1140.7458677924988 -5.181597772380142e-12 1.9505504850192423e-11
1140.7581872267876 1.4971720694798019e-12 3.80903262490323e-13
1140.7705064178028 1.5042292498407273e-12 3.684800132120608e-13
1140.7828253655584 -6.7907927545074465e-12 9.467960269959885e-12
1140.7951440700688 1.2047779440749196e-11 1.128916665010804e-11
1140.8074625313488 1.1869221968122123e-12 3.2407575429639623e-13
1140.8197807494125 1.1407131315921415e-11 1.039278905989871e-11
1140.8320987242744 1.1225982816942537e-11 1.0171952689874697e-11
1140.8444164559485 -5.961646107333074e-12 7.296170612125508e-12
1140.8567339444496 -9.73416486305112e-12 1.5003390890777624e-11
1140.8690511897921 9.599943453023063e-13 2.7297898642052176e-13
1140.8813681919903 7.979969224476691e-13 2.564928250261417e-13
1140.8936849510583 -6.024093116702156e-12 5.782069267823431e-12
1140.906001467011 6.967154717735236e-13 2.3530239172050993e-13
1140.918317739863 -5.1298019651535576e-12 5.234197623937842e-12
1140.9306337696275 6.218485470478596e-13 2.2153334939059577e-13
1140.9429495563206 7.022127562587854e-13 2.1816469258310184e-13
1140.9552650999553 -4.491099332704085e-12 4.892899453656785e-12
1140.9675804005465 6.963032581075446e-13 2.0912578038625312e-13
1140.9798954581086 2.6828877661144723e-12 7.495635188925487e-12
1140.9922102726557 6.342497599169661e-13 2.0024452473781096e-13
1141.004524844203 6.379563760941509e-13 1.9598073706418584e-13
1141.0168391727639 6.963830987555264e-12 6.358513542081834e-12
1141.0291532583535 6.874071190737796e-12 6.306539058337224e-12
1141.0414671009855 5.772822541175171e-13 1.8243261447944276e-13
