#WAVELENGTH FLUX ERROR
1140.3010923256206 1.3556854206939195e-12 0.0
1140.3134205445162 -6.675465302058425e-13 0.0
1140.3257485196168 1.1737172865566858e-11 0.0
1140.3380762509373 1.2231047771815717e-11 0.0
1140.350403738492 -1.2263472355666938e-11 0.0
1140.362730982295 -8.171867587995763e-13 0.0
1140.3750579823613 -2.4389230218746505e-11 0.0
1140.3873847387054 -1.100134523410179e-12 0.0
1140.3997112513414 -1.1036913570572349e-12 0.0
1140.4120375202838 -1.1466789974143299e-12 0.0
1140.424363545547 -1.929053271287895e-12 0.0
1140.436689327146 -3.939179191170261e-11 0.0
1140.4490148650943 -4.4699442064422e-11 0.0
1140.4613401594072 -2.4757845513284638e-12 0.0
1140.473665210099 -3.2735734695893415e-12 0.0
1140.4859900171832 -7.973945809203187e-11 0.0
1140.4983145806755 -1.089649967478401e-10 0.0
1140.51063890059 -2.1979724984522164e-10 0.0
1140.522962976941 -1.7078253741753535e-11 0.0
1140.5352868097425 8.274003010511066e-11 0.0
1140.5476103990095 1.4041007245779724e-10 0.0
1140.5599337447566 6.354484646808878e-12 0.0
1140.572256846998 3.6412964657395186e-12 0.0
1140.5845797057477 2.491536707852071e-12 0.0
1140.5969023210205 -2.5482872756388275e-11 0.0
1140.609224692831 1.431338012523875e-12 0.0
1140.6215468211935 1.3893870862841107e-12 0.0
1140.6338687061223 -4.895719246666985e-11 0.0
1140.6461903476322 1.1272818616070435e-12 0.0
1140.658511745737 9.791001559858459e-13 0.0
1140.6708329004518 2.72172701043516e-11 2.6441675238242368e-11
1140.6831538117904 -3.2301258889866347e-11 1.6402441904705967e-11
1140.6954744797677 6.917373358145129e-12 2.5485627497268126e-11
1140.7077949043978 5.505661573347587e-13 2.790534459323063e-13
1140.7201150856954 6.777606904526112e-13 2.644011311975225e-13
1140.7324350236747 -1.1914066955220903e-11 1.0544651957156148e-11
1140.7447547183501 -1.1482967354758955e-11 1.0417484583302716e-11
1140.7570741697364 3.0109435452709e-13 2.302982836984574e-13
1140.7693933778476 -1.016998985026163e-11 9.55440154076781e-12
1140.781712342698 3.5445485522395126e-13 2.0644483301676675e-13
1140.7940310643025 3.875765268619713e-13 1.997242974303981e-13
1140.8063495426752 1.333411072529378e-11 1.2983282851597444e-11
1140.8186677778303 -8.350568500570255e-12 8.63277851981259e-12
