#WAVELENGTH FLUX ERROR
1140.3014881399256 -8.41070268986499e-11 0.0
1140.313816353388 -3.549816907436054e-12 0.0
1140.3261443230558 -5.204967099686764e-12 0.0
1140.3384720489435 -8.899310975640784e-12 0.0
1140.3507995310663 -8.287434627440859e-10 0.0
1140.3631267694375 1.7986103925671237e-11 0.0
1140.3754537640725 7.230837456573269e-12 0.0
1140.387780514985 3.3992700147755794e-12 0.0
1140.40010702219 3.3073634976565902e-12 0.0
1140.4124332857018 2.757132846684107e-12 0.0
1140.4247593055352 1.6679614286974065e-11 0.0
1140.4370850817038 -2.956271685783385e-11 0.0
1140.449410614223 1.3351768692396182e-12 0.0
1140.4617359031067 1.248032927003706e-12 0.0
1140.4740609483692 2.6688845577993447e-11 0.0
1140.4863857500256 9.143640705699951e-13 0.0
1140.4987103080894 -1.6818898704307195e-11 0.0
1140.5110346225763 7.085963218099456e-13 0.0
1140.5233586934996 8.764553752899085e-13 0.0
1140.5356825208744 7.177170641657626e-13 0.0
1140.5480061047144 7.679567160141787e-13 0.0
1140.5603294450352 -1.229261484270161e-11 0.0
1140.57265254185 5.644324525995448e-13 0.0
1140.5849753951743 -5.417636825266747e-12 0.0
1140.5972980050217 4.199981942093478e-12 0.0
1140.6096203714071 -9.397798511612265e-12 0.0
1140.6219424943447 3.4401602118198926e-13 0.0
1140.6342643738492 -8.707897250492813e-12 0.0
1140.6465860099347 -3.7866342006420695e-12 0.0
1140.658907402616 -8.325575472090119e-12 0.0
1140.6712285519072 -7.304529377194502e-12 6.168278561535789e-12
1140.683549457823 2.994615460553268e-13 1.110573628502684e-13
1140.6958701203775 3.470431407526231e-13 1.0764079785927777e-13
1140.7081905395853 2.3912398753808684e-13 9.77011304975281e-14
1140.720510715461 2.3694021462732084e-13 9.450297803418467e-14
1140.7328306480185 -1.4506720477647228e-12 2.144507878568125e-12
1140.7451503372727 3.4072558142972387e-12 1.071190618845419e-11
1140.7574697832376 3.218881324679179e-13 9.606653986844391e-14
1140.7697889859282 2.771276318234289e-13 8.825401618273859e-14
1140.7821079453586 -5.499139772019435e-12 5.220790813553755e-12
1140.7944266615427 2.4080181750506247e-13 8.198187273359206e-14
1140.8067451344957 1.5985468157508897e-11 1.1149720903491644e-11
1140.8190633642316 -1.0377052949567256e-12 1.0713497797243399e-11
1140.831381350765 -4.97524417497619e-12 5.1919124381683e-12
1140.8436990941104 2.2458203103193491e-13 7.32343466468624e-14
1140.8560165942818 1.72288873163777e-13 7.091496037310921e-14
1140.8683338512938 2.5250900545850663e-13 7.122171504902325e-14
1140.8806508651608 2.3403002626098957e-13 6.685683229907743e-14
1140.892967635897 1.1285621688474773e-13 5.932000767330803e-14
1140.9052841635175 3.22974676517096e-12 4.4073568579439115e-12
1140.917600448036 2.547588604916856e-13 6.481286725845345e-14
1140.929916489467 -4.3279303751919684e-12 4.5280073093789674e-12
1140.942232287825 5.722077325853725e-12 5.9356087753204e-12
1140.9545478431244 2.0282023673393046e-13 6.076659086941966e-14
1140.9668631553793 1.8812216866746778e-13 5.88031956027385e-14
1140.979178224605 1.7432649562169195e-13 5.528454958907657e-14
1140.9914930508146 1.0935958735802664e-11 7.625464495952805e-12
1141.0038076340234 -3.5347608087071825e-12 3.81137959734601e-12
1141.0161219742458 1.4095865316990364e-12 6.273555026165001e-12
1141.0284360714957 -3.4521051382047085e-12 3.5428812661386644e-12
1141.0407499257876 -3.4573973458490448e-12 3.4826000590293393e-12
1141.053063537136 -3.3768840588394022e-12 3.29462000216163e-12
1141.0653769055552 -8.380254498153994e-13 6.208872825597123e-12
1141.0776900310595 -4.258200129308998e-12 2.918818398783829e-12
1141.0900029136635 4.2034484345945117e-14 4.644319258058187e-14
1141.102315553382 8.242014926454488e-13 5.193434224337601e-12
1141.1146279502282 -9.544721783771859e-13 1.2157731418827034e-12
1141.1269401042168 -6.052375614573613e-12 4.068244872923454e-12
1141.1392520153631 1.0227029726556092e-12 4.929778807394314e-12
1141.1515636836807 7.695215043521456e-14 4.339072978416618e-14
1141.1638751091841 1.0230045841474675e-13 4.280663280439856e-14
1141.176186291888 9.741266495701117e-14 4.091981609241277e-14
1141.1884972318057 1.3953434761793115e-12 4.591924063213071e-12
1141.2008079289528 6.46505825220231e-14 3.7611715364383944e-14
1141.213118383343 -1.3740335908993262e-12 1.7927176670234912e-12
1141.225428594991 8.776327917441734e-14 3.965361703274842e-14
1141.237738563911 5.3169423616487854e-14 3.7709276619248694e-14
1141.2500482901173 7.820424809037302e-14 4.0368096100021e-14
1141.2623577736244 -1.2201910488951473e-12 2.1469865815748612e-12
1141.2746670144463 -2.4989706484679353e-12 2.0847950102376167e-12
1141.2869760125977 7.925933265826371e-14 3.862540373807642e-14
1141.2992847680932 6.165554178316768e-14 3.6954556710717956e-14
1141.3115932809465 -2.4022563452352763e-12 2.022857142208734e-12
1141.3239015511724 3.5418417330956853e-12 3.5030225248311453e-12
1141.336209578785 2.5237109494216647e-14 3.609410676157915e-14
1141.3485173637987 -2.327111160022044e-12 1.983840825989236e-12
1141.3608249062281 4.791698288153512e-12 5.0513412896968646e-12
1141.3731322060871 -3.969525229352566e-12 2.6388938777210935e-12
