,lya_model_low_2sig,lya_model_low_1sig,lya_model_median,lya_model_high_1sig,lya_model_high_2sig,lya_model unconvolved_low_2sig,lya_model unconvolved_low_1sig,lya_model unconvolved_median,lya_model unconvolved_high_1sig,lya_model unconvolved_high_2sig,lya_intrinsic_low_2sig,lya_intrinsic_low_1sig,lya_intrinsic_median,lya_intrinsic_high_1sig,lya_intrinsic_high_2sig,lya_intrinsic unconvolved_low_2sig,lya_intrinsic unconvolved_low_1sig,lya_intrinsic unconvolved_median,lya_intrinsic unconvolved_high_1sig,lya_intrinsic unconvolved_high_2sig,lya_ism_low_2sig,lya_ism_low_1sig,lya_ism_median,lya_ism_high_1sig,lya_ism_high_2sig,lya_ism unconvolved_low_2sig,lya_ism unconvolved_low_1sig,lya_ism unconvolved_median,lya_ism unconvolved_high_1sig,lya_ism unconvolved_high_2sig,lya_reversal_low_2sig,lya_reversal_low_1sig,lya_reversal_median,lya_reversal_high_1sig,lya_reversal_high_2sig,lya_reversal unconvolved_low_2sig,lya_reversal unconvolved_low_1sig,lya_reversal unconvolved_median,lya_reversal unconvolved_high_1sig,lya_reversal unconvolved_high_2sig,lya_model unconvolved_fluxes,vs value,am value,fw_L value,fw_G value,h1_col value,h1_b value,h1_vel value,h1_col2 value,h1_b2 value,h1_vel2 value,d2h value,p value,wave_lya,flux_lya,error_lya,data_mask_lya
26,1.1338781643647387e-15,1.4849732639006627e-15,1.897623319008323e-15,2.3540881940595976e-15,2.8083995593588317e-15,7.935790330971859e-16,1.1241162481451238e-15,1.5490725523637117e-15,2.106135072341146e-15,2.7228075340120217e-15,1.4858132036800635e-15,2.075284170770867e-15,2.8768230782688616e-15,3.925190469214313e-15,5.47825236870797e-15,8.965099242764324e-16,1.2970067199856038e-15,1.845233242111564e-15,2.58110705622306e-15,3.485831042393353e-15,0.6343347782026973,0.7361705292656862,0.8201849476841967,0.886110996245278,0.9345080457214796,0.6704117226621481,0.7729029818641354,0.8532162825996434,0.9112240555820897,0.9514169939985134,0.8861869384584136,0.9168822561596426,0.9441685062283207,0.9661496648495199,0.9810885013058053,0.914122132115918,0.9432981652320956,0.9667515102225342,0.9823234441688559,0.9912430215388439,,,,,,,,,,,,,,1214.89599609375,2.1571663353433124e-15,1.3149617935257168e-15,1.0
27,1.3608933684388789e-15,1.7899109401799587e-15,2.2902578818276935e-15,2.8200786826325867e-15,3.3334014279320767e-15,1.0556539034221484e-15,1.480538210861443e-15,2.068132925753559e-15,2.804299440937606e-15,3.5456636431796106e-15,1.89777256227739e-15,2.674495246629986e-15,3.719257124151786e-15,5.113875749297834e-15,7.333616535085117e-15,1.2082290526861717e-15,1.7443045675545804e-15,2.52756191284304e-15,3.570798807361913e-15,4.840950962995685e-15,0.5863378107569743,0.6955314718287364,0.7879838234632432,0.8627815443502135,0.91926027967625,0.626664350570272,0.7407771740076894,0.83137502862461,0.8977122694572425,0.9438772977218672,0.8556535061579369,0.8922318708607324,0.9258596662300882,0.9542963588268267,0.9743939799945682,0.8851083572259841,0.9220339080075014,0.9535472797323827,0.9758635693087443,0.988253933255692,,,,,,,,,,,,,,1214.9493408203125,1.1068121288256819e-15,1.2961080047901386e-15,1.0
28,1.6221907171917208e-15,2.1387499016239967e-15,2.7226728791602197e-15,3.3157641329972523e-15,3.8788043307400445e-15,1.3789882017304631e-15,1.9547954240898405e-15,2.772659535645891e-15,3.670402624043913e-15,4.517378359616232e-15,2.4128292784745855e-15,3.4177210190733985e-15,4.745920876215581e-15,6.595562205811968e-15,9.732140944178965e-15,1.597783713177973e-15,2.3631043234906362e-15,3.4801364835709426e-15,4.919272830023704e-15,6.739519442232585e-15,0.5316585491381329,0.6476717672183497,0.7490003515957442,0.8340445980950624,0.9000046923179228,0.5748811726863898,0.701901829910428,0.8045751832323886,0.8809640231101846,0.9344550459898312,0.8196043364932518,0.8620303655748703,0.9025337388557364,0.9384761510586555,0.9652062304698854,0.8485995107313409,0.8936693800043971,0.9347113732217269,0.9661916935393765,0.983964005238192,,,,,,,,,,,,,,1215.0025634765625,1.2647258576108404e-15,1.5164390620628744e-15,1.0
29,1.8938173802640248e-15,2.50126067373791e-15,3.161282436846309e-15,3.80860520474456e-15,4.4228822897015946e-15,1.7719528130414414e-15,2.5994400047383406e-15,3.647520451207646e-15,4.6708682618563684e-15,5.625170892407752e-15,3.055960617217241e-15,4.3040421547591616e-15,5.9653665601438314e-15,8.406354873966832e-15,1.279574986534269e-14,2.0951607505608e-15,3.2309901113291183e-15,4.765895683578178e-15,6.7120541352154686e-15,9.455679179055498e-15,0.4706719967968947,0.5922825237642495,0.7019726026092055,0.7976318737727572,0.8742516359098469,0.5134980244968411,0.6542994207987034,0.7710790999725651,0.8598542206900666,0.92238113545742,0.7777878093652798,0.8258700334147964,0.8734728664797032,0.9176169265334513,0.9526314790527355,0.8039445737583063,0.857195266573109,0.9084460866904487,0.9517103527676793,0.9778098338053756,,,,,,,,,,,,,,1215.055908203125,5.911808857120976e-15,2.0721153335930345e-15,1.0
30,2.1481040052615938e-15,2.844691323018357e-15,3.5611747663756915e-15,4.2578104361167695e-15,4.922469118109141e-15,2.2663886482808315e-15,3.414374856177199e-15,4.620159554761521e-15,5.72541041348459e-15,6.801429392520538e-15,3.828559184300008e-15,5.3292929688593345e-15,7.367176002808394e-15,1.0550658158418619e-14,1.660095730858774e-14,2.7710653469531044e-15,4.385239706033015e-15,6.39697275436032e-15,9.01493219488997e-15,1.3184279160298221e-14,0.40220335277113267,0.5280703498672839,0.6460287490819276,0.7530844676802925,0.8412065074706524,0.4391236613139207,0.595345417325147,0.7287346363531431,0.8327182727995313,0.9068589583465502,0.7302672582676999,0.7837979764640197,0.8381883567626386,0.8908934488934216,0.9357607804317365,0.75139940367656,0.8120168793169027,0.8733080145787766,0.9302801317254187,0.9684396253427213,,,,,,,,,,,,,,1215.1092529296875,5.165373354330859e-15,2.126645408913135e-15,1.0
31,2.2461378313502757e-15,3.0465615249514106e-15,3.830483817002665e-15,4.585635522092753e-15,5.320137909459008e-15,2.6287329314030683e-15,4.203550990790341e-15,5.517916198318234e-15,6.713501953973741e-15,7.943865668414724e-15,4.72991939156079e-15,6.4607791716606155e-15,8.922367036665278e-15,1.3034696961492803e-14,2.12652589743232e-14,3.697498601746962e-15,5.813003153895667e-15,8.34978658608947e-15,1.1909865102434832e-14,1.8130644460444048e-14,0.32296787542575234,0.4505318186960377,0.5773069505466503,0.6979704169002132,0.7995844908305633,0.3235861886995526,0.5138557182282951,0.6715520246821133,0.7960989743415643,0.8853918998132074,0.6776647348911983,0.7360906266143015,0.7965803025602828,0.8574890190765001,0.9132832670121023,0.6910872637430037,0.7583093802072823,0.8286700379305239,0.8994510051164989,0.9543728266132138,,,,,,,,,,,,,,1215.16259765625,6.012000996319898e-15,2.2277733077605364e-15,1.0
32,1.8719119711182314e-15,2.8477809960640224e-15,3.806011102350878e-15,4.680289840997904e-15,5.517911324236613e-15,5.024245543667982e-16,3.713115577953007e-15,5.904353304602678e-15,7.406227541370987e-15,8.888361746770435e-15,5.71598969462646e-15,7.647588260646866e-15,1.0570703197711865e-14,1.578305615635324e-14,2.6580412127306925e-14,4.924930048593027e-15,7.41716905661803e-15,1.0517461753397513e-14,1.5382553092294512e-14,2.4574264604354255e-14,0.22947815966053547,0.35055263216036814,0.4883898922787677,0.6260656549945665,0.7457370504680491,0.041261830144551814,0.3251257524294308,0.5727209441879714,0.7396227805105728,0.8536534113521171,0.6215026422402481,0.6837946688236535,0.7491536215772336,0.8169586521626563,0.884235796439859,0.6247572527855283,0.6969865904255399,0.7744687747296337,0.8571741728949597,0.9328157335887077,,,,,,,,,,,,,,1215.2158203125,5.1028737577682795e-15,2.0355487095018296e-15,1.0
33,1.5228109453268422e-15,2.2260016382802674e-15,3.202874573578658e-15,4.3895316729559295e-15,5.334225664422574e-15,4.3232728783999095e-17,5.117766408805847e-16,3.520004858401339e-15,7.0964446227436785e-15,9.175803548556e-15,6.733908328624859e-15,8.83769309127002e-15,1.2253478338939503e-14,1.8692485012886707e-14,3.263919974828952e-14,6.379659743207025e-15,9.057619631424919e-15,1.2787306147943723e-14,1.9291967730932995e-14,3.251576364927002e-14,0.1581358017192866,0.24530736431015426,0.37200992509961406,0.527831484657368,0.672750083535878,0.0019265784449013913,0.03446382362724048,0.2815673465955006,0.6167837223950989,0.7950150121259192,0.5630547755153353,0.6276859787604622,0.6970440955743351,0.7696112586784516,0.8476451966906438,0.5541062214654894,0.629894617076151,0.7117597531862431,0.8027587328515693,0.8998306036314194,,,,,,,,,,,,,,1215.2691650390625,4.275211606984738e-15,1.9727348637158188e-15,1.0
34,1.3065801918788736e-15,1.9445025889496426e-15,2.6862859842311403e-15,3.5521477950179225e-15,4.572265495415653e-15,3.3274381421248e-17,3.3859248157065785e-16,1.769095976082346e-15,4.170498821845585e-15,6.4774028217647e-15,7.70651754200006e-15,9.948013693661248e-15,1.3873022681109522e-14,2.1618687290882857e-14,3.8868199717592004e-14,7.819991434934071e-15,1.058083155304231e-14,1.4957688172977484e-14,2.332451216545239e-14,4.1512804911386104e-14,0.11406540246926307,0.18308294506919542,0.28005340860555933,0.4140609682220944,0.5740595657131119,0.0009933581392141935,0.01650708058742503,0.11754790076626362,0.35736431641048566,0.642679156834801,0.5042997179201185,0.569570629499456,0.6418746315097851,0.7165629446411106,0.8027066721536931,0.4832088228070082,0.5590678142557042,0.6436672598784136,0.7376487422851072,0.8517346854866062,,,,,,,,,,,,,,1215.322509765625,3.017215214381596e-15,2.0742540917848516e-15,1.0
35,9.908054694973915e-16,1.6632136120545013e-15,2.4865532429298854e-15,3.342978494807762e-15,4.183184263572311e-15,8.873304790436026e-17,9.029107836710614e-16,2.7119729542645312e-15,4.646871818389905e-15,6.163544476712398e-15,8.52421064483042e-15,1.0928003821154351e-14,1.5325714547674198e-14,2.4354418206305294e-14,4.541946782908497e-14,9.0158458856272e-15,1.1842409141141567e-14,1.6832920860188475e-14,2.7016225279334728e-14,5.031248228006624e-14,0.08010344728838133,0.1373997642765183,0.22486932740479948,0.34672824577004113,0.4933166847097404,0.0027214305719072164,0.03817409446445805,0.15126627822106442,0.3445095261514637,0.5698548748531355,0.44767121047207104,0.511630744881753,0.5859795859706252,0.6602113183540178,0.7504908364081001,0.41554798851926966,0.48834199133532397,0.573849808131139,0.6651829823424872,0.7879473653694888,,,,,,,,,,,,,,1215.375732421875,-2.1208254455325508e-15,1.924671673189768e-15,1.0
36,7.429444349947092e-16,1.2098506558711628e-15,2.0277742675880474e-15,3.1265194476367915e-15,4.185076896653821e-15,3.481402299657909e-106,1.0519434498580504e-16,2.000066676906745e-15,4.848697150092775e-15,6.819287262720489e-15,9.149715347500688e-15,1.1734780110171975e-14,1.655480642162427e-14,2.6756404633858965e-14,5.1352714844227613e-14,9.836638830857914e-15,1.2781559037968248e-14,1.826673055714146e-14,3.000151202836716e-14,5.815494706618636e-14,0.05505234561788622,0.0961361485277586,0.16804904180678037,0.2843967018765651,0.4305528909455642,2.086001905604973e-92,0.004129995620088606,0.09398903729285395,0.2953702912628714,0.5292784495904884,0.3952272582141162,0.4557307275405415,0.5316980472751398,0.6031414328367045,0.691923174157236,0.35326300284704765,0.42025410853613376,0.5063313762741145,0.590711657241508,0.7109206694091579,,,,,,,,,,,,,,1215.4290771484375,3.230044736115211e-15,2.7616685505685258e-15,1.0
37,6.26334191269084e-16,9.48462825872402e-16,1.462363290461403e-15,2.3788996405604826e-15,3.645380145061161e-15,0.0,5.3329726226320266e-214,5.117792118253966e-18,2.1767983040359407e-15,5.575075195770612e-15,9.557311001249089e-15,1.2326819020467273e-14,1.7510340995951813e-14,2.8643488696009574e-14,5.589073716970664e-14,1.0259022996920768e-14,1.3343683732138937e-14,1.916222023193434e-14,3.1935051550460534e-14,6.382423703901784e-14,0.03873101517762688,0.06830811459778,0.11879753738756794,0.20624491295858088,0.34055298395013545,0.0,2.222612924598388e-200,0.00020751258392704534,0.10734542663206295,0.36901098376264846,0.348127357778271,0.40428293015285016,0.48058593171830644,0.5488787795247101,0.6309221573846041,0.29898974722050387,0.3587455479056327,0.44361483242639144,0.5207382731704902,0.6260681430748947,,,,,,,,,,,,,,1215.482421875,3.495907625951128e-15,4.419706533940375e-15,1.0
38,6.070171816825014e-16,8.570244415846887e-16,1.2171920425358202e-15,1.7520707450861158e-15,2.620316711237724e-15,0.0,0.0,0.0,2.1754419680025524e-23,1.575129110649382e-15,9.789354768051726e-15,1.2710437071989549e-14,1.817958520542617e-14,3.004234163882496e-14,5.922449142238754e-14,1.0343779724508938e-14,1.3540096398314166e-14,1.9568232539636504e-14,3.2950622511910676e-14,6.629029598743443e-14,0.0290616187089066,0.052149001221093234,0.09074395152750994,0.15217209161288361,0.24362680951435312,0.0,0.0,0.0,8.57019192933395e-10,0.07447554582043402,0.3078196411878402,0.35921544634207525,0.43518218040373363,0.5001669752206072,0.5718433794926504,0.2538812272101524,0.3063687152495543,0.38871023038960284,0.46033943114475057,0.5439170428018478,,,,,,,,,,,,,,1215.53564453125,-8.343556592426294e-15,5.452462889824969e-15,1.0
39,6.71043962822696e-16,8.91161950675141e-16,1.1816706957292514e-15,1.5655366868390107e-15,2.0696114218164144e-15,0.0,0.0,0.0,0.0,2.3730248397151556e-86,9.898774548623684e-15,1.2930138156097527e-14,1.8607146369844288e-14,3.099598447767016e-14,6.14207115855177e-14,1.0239800581098644e-14,1.3478357222230885e-14,1.958321241361479e-14,3.3177733420217825e-14,6.706636371803117e-14,0.02451594274238742,0.04446392664631666,0.07822595120250203,0.1286936116794845,0.1970049168193639,0.0,0.0,0.0,0.0,9.558751537929877e-73,0.2753036923950996,0.3217951323602549,0.3968955288588526,0.4598940606608625,0.5187211230091257,0.21894631730961803,0.26417416409700356,0.3434063483704581,0.4116870535311216,0.4729693326359549,,,,,,,,,,,,,,1215.5889892578125,6.314696690350695e-15,6.254473918350335e-15,1.0
40,8.154597793345371e-16,1.0321920931118714e-15,1.3012546110260319e-15,1.6300657765716246e-15,2.0187091380891542e-15,0.0,0.0,0.0,0.0,0.0,9.925034862048236e-15,1.3040680623398824e-14,1.8841923341167766e-14,3.155259388921595e-14,6.272732400544863e-14,1.0046676270314745e-14,1.3285941269557059e-14,1.9391436774435372e-14,3.2944616230745183e-14,6.646919666462508e-14,0.02383009000387295,0.043660511332106994,0.07691335407655121,0.12533037882661588,0.18989829139495348,0.0,0.0,0.0,0.0,0.0,0.2512250301948949,0.2932262132293244,0.3668356858084004,0.42898748333929915,0.4754009519341759,0.19413136087303032,0.23290520053845534,0.30936868542071666,0.3763507556304862,0.41981437272148436,,,,,,,,,,,,,,1215.642333984375,9.132563547628939e-15,5.28227533599674e-15,1.0
41,1.044449507214844e-15,1.279694951059171e-15,1.5657739602551644e-15,1.904129104660329e-15,2.3468687409557192e-15,0.0,0.0,0.0,0.0,8.446017248474049e-21,9.922611285019476e-15,1.3078010340303094e-14,1.8957090297881453e-14,3.1848528305612115e-14,6.344459234497944e-14,9.852305713660406e-15,1.3074398408697633e-14,1.915633501382158e-14,3.2600118744284817e-14,6.57864728857593e-14,0.02734399995332304,0.049524389657155485,0.08576524761579242,0.1391231372902767,0.21715704837646782,0.0,0.0,0.0,0.0,7.290331485381779e-07,0.23563981489706795,0.2740089627009967,0.34615436817998013,0.4084893261856332,0.445008742301952,0.17896929496570518,0.21294851822441646,0.2867431487820098,0.353378798499333,0.38503764328078566,,,,,,,,,,,,,,1215.695556640625,-1.0994190135038095e-15,3.081487439144542e-15,1.0
42,1.3827088553223157e-15,1.6668855690517272e-15,2.0128824884465018e-15,2.4538212389158218e-15,3.267720741723521e-15,0.0,0.0,2.331362515518801e-296,1.1450755964598908e-18,2.244877245138481e-15,9.901389354601224e-15,1.308608798090273e-14,1.9005802089855874e-14,3.195875156840168e-14,6.361724532707011e-14,9.705963647920865e-15,1.2937004714146999e-14,1.9012454394772177e-14,3.2417606108058455e-14,6.558508681613261e-14,0.03601424082779102,0.06300796406753412,0.10697211212242856,0.17568050389904238,0.29533441588468007,0.0,0.0,1.3383590625757266e-282,6.764639713934875e-05,0.2004270978916277,0.22824907181389426,0.2649067662717248,0.3355171282567148,0.39784739556153836,0.4295266154470979,0.17287935595119552,0.2036598819735464,0.2755742581224303,0.3417893968666333,0.3672097784016162,,,,,,,,,,,,,,1215.7489013671875,2.5299561233417707e-16,2.2241022669671363e-15,1.0
43,1.8794778316130686e-15,2.2581934880068174e-15,2.7482612042218384e-15,3.4959932614915964e-15,4.578863622345829e-15,0.0,6.98860867832986e-101,7.117956219731968e-17,2.162326566533584e-15,4.8735102461634686e-15,9.891146744843367e-15,1.3092077256899476e-14,1.9017028079465186e-14,3.19406159527364e-14,6.347359444817732e-14,9.646133533014285e-15,1.290821894198481e-14,1.9029310789876153e-14,3.256071455347823e-14,6.621657151401004e-14,0.05091227750336205,0.08643546120615545,0.14562708773440974,0.24889527127447397,0.41579041722233634,0.0,2.6592769512641474e-87,0.0028860230809804976,0.1515954392348495,0.4602366255803938,0.22807839163570925,0.2657720421729416,0.33548867623367407,0.39699063086072983,0.4293407627582755,0.17462359738817984,0.20559435854241848,0.2759675462468843,0.34163126899646856,0.36683346668791866,,,,,,,,,,,,,,1215.80224609375,4.346264542248691e-15,2.140684980013875e-15,1.0
44,2.626830601890682e-15,3.185006890366588e-15,3.943374662910086e-15,4.891454962988906e-15,5.860291008727799e-15,2.4926493790490354e-22,4.300740132083865e-16,2.380727463516122e-15,4.855652380259894e-15,6.680766544634574e-15,9.904563921298556e-15,1.3099755562311036e-14,1.8996245570624936e-14,3.177077505933636e-14,6.281470682738953e-14,9.698435131066452e-15,1.3002103294002958e-14,1.9205995842906548e-14,3.2966367349477045e-14,6.73392748758799e-14,0.07337373301302366,0.12384226016387007,0.21116058310442704,0.34982148214409464,0.5223330947921478,8.978644398865508e-09,0.012867970108507562,0.11923961215211688,0.35239355857383586,0.6206060140633967,0.23540409881609087,0.2760847338067983,0.34594357883286997,0.4061935176247145,0.44470105823137707,0.18329054136368256,0.2181739779288573,0.28819361521453035,0.35313397645131733,0.38401344588300584,,,,,,,,,,,,,,1215.85546875,2.8505252713508173e-15,1.7966801244201965e-15,1.0
45,3.79383237034416e-15,4.575227517620512e-15,5.4649077378790476e-15,6.358814307979386e-15,7.190663870599605e-15,1.385654435562891e-15,3.268234274711703e-15,5.438512424056145e-15,7.144239063438554e-15,8.43326729995181e-15,9.932194010056726e-15,1.3105017517685206e-14,1.8917846479947083e-14,3.139475377073892e-14,6.139534516142744e-14,9.839083703330482e-15,1.3200580096634878e-14,1.9492542155459355e-14,3.342100884217213e-14,6.81064670217966e-14,0.10789770856130548,0.18201720439142227,0.2977297738093506,0.44934410497899213,0.6119562507921359,0.024012500154131797,0.10473527391045938,0.2774158503308688,0.5080157326356536,0.7244270948752939,0.25021424843013673,0.29566466725731755,0.36655873136128725,0.4266291366193558,0.47484972898138306,0.19995249201026524,0.24093323115275153,0.31310244656772546,0.3763558312080034,0.42162274870712224,,,,,,,,,,,,,,1215.9088134765625,3.879809850942852e-15,1.6468357608861745e-15,1.0
46,5.259880336616449e-15,6.104610390509439e-15,6.983604627436547e-15,7.873770484908738e-15,8.751200265516803e-15,4.944771060501642e-15,6.690106186550959e-15,8.133218501392266e-15,9.495729835583514e-15,1.0935762791128309e-14,9.960198080651894e-15,1.308062177512316e-14,1.8725339239519495e-14,3.066333996202549e-14,5.881401261434425e-14,1.0050518345734808e-14,1.3438722941618113e-14,1.9745218158777462e-14,3.3543547828874386e-14,6.692745209384132e-14,0.15868776585702002,0.2561114772419628,0.3880846974955052,0.5392909784809066,0.6873645110136225,0.09409312255675104,0.22595787453245506,0.4174851014295901,0.6216332084927912,0.7924547747157574,0.2722179703460715,0.3235621809640034,0.3963505312126482,0.45969679230877714,0.5183554978305316,0.22438589616270324,0.27382869147890376,0.34945909330150293,0.4158469332748514,0.4786072643086833,,,,,,,,,,,,,,1215.962158203125,9.214276816050561e-15,2.314130857831954e-15,1.0
47,6.512618478811173e-15,7.355810456662702e-15,8.304446918954361e-15,9.347936826554317e-15,1.0472089258010166e-14,7.635795283271926e-15,8.866152829728985e-15,1.0347998239686441e-14,1.2225325628905054e-14,1.4617446382469495e-14,9.955130324175395e-15,1.2983186143097397e-14,1.8358289313229064e-14,2.944511992839435e-14,5.478299951083887e-14,1.0256058402815022e-14,1.3626260439029926e-14,1.9791953682894525e-14,3.284164993465662e-14,6.261067269411998e-14,0.2218934881491715,0.3355404130873187,0.473604611068391,0.6172013984728637,0.7494340964904622,0.18872083564033001,0.34525478889234057,0.5302962772561688,0.7029790598519545,0.8389336572132055,0.30211041753986134,0.3592227571999159,0.4337059832133159,0.5034783394605693,0.5723225979367453,0.2574176341296504,0.3154866442422367,0.3951922576069592,0.47153861783703943,0.554261443207415,,,,,,,,,,,,,,1216.015380859375,1.0807544095770005e-14,2.437685224507334e-15,1.0
48,7.306891112771042e-15,8.21485956329202e-15,9.291063694109831e-15,1.0517804230993026e-14,1.1842885048815168e-14,8.618764826024757e-15,1.0040709794253958e-14,1.1909136769519567e-14,1.4410083603659664e-14,1.7583543227847303e-14,9.894071636735776e-15,1.2772428903143986e-14,1.775180651517202e-14,2.764968430906345e-14,4.931371319108594e-14,1.0409706789535414e-14,1.3667188177229072e-14,1.946126170152015e-14,3.094593069653516e-14,5.489634764142684e-14,0.2914048375969962,0.4138410416215046,0.5504532029348128,0.6829736982309292,0.8000021265118421,0.28896908943196264,0.44947361083670845,0.6172281465836803,0.7624034200543055,0.8720861481139671,0.33848868124901693,0.40151536790348274,0.47813346515253763,0.5560679732800708,0.6338954274019697,0.29885469657493724,0.36570489516936117,0.44982141464468245,0.5406462373670763,0.6428278555027901,,,,,,,,,,,,,,1216.0687255859375,1.2221946816149548e-14,2.573424160128967e-15,1.0
49,7.733439262222589e-15,8.706819917579262e-15,9.843543824920566e-15,1.11155903823121e-14,1.2419904567471815e-14,9.02927643980347e-15,1.0598774830243859e-14,1.2632345020392878e-14,1.5229916464990714e-14,1.8139276968562337e-14,9.74510715500652e-15,1.240447804917691e-14,1.684397238575841e-14,2.525676741557848e-14,4.283143849154671e-14,1.041681370824606e-14,1.3454803409965126e-14,1.8549899193305145e-14,2.7761774021873014e-14,4.4954315339775114e-14,0.3613846248615545,0.48662304830952274,0.6174970954623112,0.7382089719699786,0.8404393805689887,0.38147942072780977,0.5357073254731127,0.6842560726664273,0.8062368300027282,0.896072907994897,0.38180131602280587,0.4495070850164556,0.5288393589023356,0.6137136814590415,0.6979850645048857,0.34828174556209457,0.42310105811949045,0.5130883358912349,0.6172894608467687,0.7317381486600326,,,,,,,,,,,,,,1216.1220703125,1.1124613938915708e-14,2.466277880433087e-15,1.0
50,7.875694487248978e-15,8.849592127413679e-15,9.93044690216228e-15,1.1076277028408626e-14,1.2200638781047864e-14,9.107035163753331e-15,1.063895850820882e-14,1.248720109799543e-14,1.459243374452822e-14,1.6768117890365738e-14,9.466432124760373e-15,1.1839727304828152e-14,1.562262551506697e-14,2.2417811896147576e-14,3.589955195050455e-14,1.023680982352505e-14,1.2903464789588382e-14,1.7026137579475375e-14,2.3674134390946293e-14,3.47757097401584e-14,0.42809476942455926,0.552511011691656,0.6752783208416,0.7841279752660402,0.8730862472794299,0.46145307539263436,0.6055352366039257,0.736101537563912,0.8394731547366746,0.9142281016088363,0.4302892555963005,0.5014676484055545,0.5834711848179674,0.6730884676825082,0.7587581139953761,0.40535580274591804,0.4857621346948998,0.5817944086339994,0.6953260482041365,0.8099582386795874,,,,,,,,,,,,,,1216.1754150390625,1.5099809017081814e-14,2.82890750822923e-15,1.0
51,7.738876391385567e-15,8.630986115443332e-15,9.576162869387472e-15,1.0531279802152199e-14,1.1462992801958639e-14,8.781319401354243e-15,1.0099630560331736e-14,1.153613661626271e-14,1.3044421303942736e-14,1.4601112093802826e-14,9.033955045168994e-15,1.1065693858201453e-14,1.4129472661698563e-14,1.93260074532348e-14,2.9212099062353324e-14,9.759738969352207e-15,1.1931072432462824e-14,1.495211544997357e-14,1.9250900307901227e-14,2.571096553620091e-14,0.4902353631731786,0.6107609492851457,0.7247255547213168,0.8220082909576664,0.898788289743487,0.5299780602592462,0.6621360049058312,0.7766844467541368,0.8650698042373345,0.928067325535501,0.4826774287101235,0.5558348096531435,0.6397824855594288,0.7306669954749678,0.8124134955381543,0.46719939399600663,0.551633996209594,0.6521287395915104,0.7675627145735384,0.871902208911692,,,,,,,,,,,,,,1216.2286376953125,7.001418487941752e-15,2.0178332271682427e-15,1.0
52,7.26288260131696e-15,8.04653448820513e-15,8.861928873214764e-15,9.683224565516081e-15,1.0472127100215623e-14,7.69802864681231e-15,8.912069835594436e-15,1.0071940437686778e-14,1.1246458993987518e-14,1.2404382070261934e-14,8.427405317785269e-15,1.0088819769843912e-14,1.2459847530524008e-14,1.6235663188546573e-14,2.3160884779223768e-14,8.838384276455284e-15,1.0483180004635557e-14,1.2536814696695351e-14,1.5192230551510748e-14,1.8829246893368406e-14,0.5470497728417765,0.661924900633654,0.7664679915469594,0.8526426850056043,0.9182433009628824,0.5881306766945488,0.7084054721854194,0.8090949083019932,0.8850220709202895,0.9388117492079793,0.5371298122441469,0.6111561025836618,0.6952939734088901,0.7836882556094248,0.8577331723156691,0.5323374341889242,0.6184262280169293,0.719993333616257,0.8298402363870656,0.9166810690420957,,,,,,,,,,,,,,1216.281982421875,9.440274523740428e-15,2.2905661894811026e-15,1.0
53,6.4200659196604705e-15,7.175914973642423e-15,7.937764177890094e-15,8.690697235260717e-15,9.408841594959168e-15,5.714030230609916e-15,7.2664548739615e-15,8.466017211174974e-15,9.51499964015988e-15,1.0495495851019657e-14,7.63812626741849e-15,8.948120904738471e-15,1.0710423728024104e-14,1.3355531131122062e-14,1.7976833641373153e-14,7.204467740538045e-15,8.63908599253209e-15,1.0135235032101923e-14,1.1876053501988062e-14,1.4014591646136598e-14,0.5980352217701956,0.7062265076554181,0.8010957234123895,0.8768331225492673,0.9326635242958301,0.637685191555498,0.7461985028947761,0.8349582717566648,0.9010238829606532,0.9473647506283552,0.592727667222695,0.6657808038321174,0.7478495946548406,0.8301991460745854,0.8943220525088212,0.5984480017851994,0.6835227170484317,0.7818190348504319,0.8795134079132648,0.9467015641058326,,,,,,,,,,,,,,1216.3353271484375,5.1863810419721865e-15,1.784452780310107e-15,1.0
54,5.364096938984253e-15,6.1387270880911664e-15,6.908189942731085e-15,7.63787844126696e-15,8.310188557922295e-15,4.01228880983506e-15,5.489592794460004e-15,6.8691379041930645e-15,7.92537251277515e-15,8.822191035717576e-15,6.6751516649828124e-15,7.703731400642063e-15,9.00373731406028e-15,1.0817373711242397e-14,1.379984021365794e-14,5.140089478043756e-15,6.613321840980266e-15,7.986936656304704e-15,9.315866138191845e-15,1.0732473782208206e-14,0.64368617827327,0.7441575371566692,0.8295383699096925,0.8957813582905965,0.9436397845844012,0.6794757977191641,0.7772902524108326,0.8560576500579411,0.913900261343195,0.9542671860418567,0.6474476101475317,0.717910754381111,0.7954815696592563,0.8693211771401654,0.9228863921655731,0.6620722026350344,0.7440509263995431,0.8348071880670865,0.9164438264116023,0.9657477575841944,,,,,,,,,,,,,,1216.3885498046875,6.440348945878187e-15,1.9456829607211214e-15,1.0
