WAVELENGTH FLUX
5.000441551208496 3.0528298263796463e-16
5.002439022064209 3.054996377840045e-16
5.0044379234313965 3.057128783284758e-16
5.006438732147217 3.059389302462743e-16
5.008440971374512 3.064524704403268e-16
5.010444641113281 3.0777947990109867e-16
5.012449741363525 3.0965846367590473e-16
5.014456748962402 3.0791667276877427e-16
5.016465663909912 3.0710706808987677e-16
5.018475532531738 3.113549118505775e-16
5.020487308502197 3.0983019960596054e-16
5.022500991821289 3.0836403851382255e-16
5.0245161056518555 3.088253538327209e-16
5.0265326499938965 3.366258751341135e-16
5.02855110168457 3.2645091832500083e-16
5.030570983886719 3.096936155432158e-16
5.032592296600342 3.089701435271422e-16
5.034615516662598 3.1031401423752035e-16
5.036640167236328 5.466932224267322e-16
5.038666725158691 2.0653787111569316e-14
5.040694713592529 1.855734626228056e-15
5.042724132537842 3.718169283068893e-15
5.044755458831787 8.784928097065091e-16
5.046788692474365 9.60462834990268e-16
5.048823356628418 3.2994438395496503e-15
5.050859451293945 3.2289131530372384e-16
5.0528974533081055 3.2156054713424853e-16
5.05493688583374 3.126106911344412e-16
5.05697774887085 3.141410679118929e-16
5.059020519256592 6.072831302701676e-16
5.061065196990967 9.257106613512e-16
5.063111305236816 2.398624300144702e-15
5.065158843994141 8.79111726093156e-16
5.067208290100098 4.826861719158361e-15
5.0692596435546875 5.740040528054934e-16
5.071312427520752 3.8525318960303564e-16
5.073366641998291 3.673524188122369e-16
5.075422763824463 3.275515847003986e-16
5.077480316162109 3.548206987065075e-16
5.079539775848389 3.31027490278575e-16
5.081601142883301 3.203653571758931e-16
5.083663463592529 9.333526984804468e-16
5.085728168487549 7.184859036900076e-16
5.087794303894043 6.819959360805292e-16
5.089861869812012 3.0581086945256127e-16
5.091931343078613 7.970413803447068e-16
5.094002723693848 3.1505615466250316e-16
5.096075534820557 3.0722684384257445e-16
5.09814977645874 2.5181035913108413e-15
5.100225925445557 3.8365579134363244e-16
5.102303981781006 1.4232862325237565e-14
5.10438346862793 3.0661705952989015e-16
5.106464862823486 3.067702666142248e-16
5.108547687530518 3.0613210669780747e-16
5.110632419586182 3.0635027062128465e-16
5.1127190589904785 3.0661515370575883e-16
5.11480712890625 3.068237620387998e-16
5.116897106170654 3.0701791787217825e-16
5.118988513946533 3.072576811358104e-16
5.121081829071045 3.2861614629641964e-16
5.123176574707031 3.090588172888079e-16
5.12527322769165 3.080791707457491e-16
5.127371788024902 3.352607227209356e-16
5.129471778869629 3.320819668885678e-16
5.131573677062988 4.1177019129154196e-16
5.133677005767822 5.419338501752287e-16
5.135782241821289 3.10817310626867e-16
5.137889385223389 3.097046799110893e-16
5.139997959136963 3.1042751665245243e-16
5.14210844039917 3.0987368945384613e-16
5.144220352172852 3.103819356919783e-16
5.146334648132324 5.655181591025446e-16
5.148449897766113 3.1067143567148207e-16
5.150567531585693 3.107328190903784e-16
5.152686595916748 3.110210220506817e-16
5.1548075675964355 3.1121909541144117e-16
5.156929969787598 3.114331829888597e-16
5.159054279327393 3.1165222041506374e-16
5.16118049621582 3.125236584991108e-16
5.163308620452881 7.397682417644824e-16
5.165438175201416 3.1303317528666387e-16
5.167569637298584 3.1288340927367747e-16
5.169702529907227 3.1295826581039107e-16
5.171837329864502 3.13181961917805e-16
5.17397403717041 3.1349962574280497e-16
5.176112651824951 3.1404712666408647e-16
5.178252696990967 3.1404852956240536e-16
5.180394649505615 3.1431637726219493e-16
5.1825385093688965 3.146078624751688e-16
5.1846842765808105 3.1551921698685524e-16
5.186831474304199 9.665879419901006e-16
5.188980579376221 3.1657353477817043e-16
5.191131591796875 3.158494274873864e-16
5.193284034729004 3.158509097950441e-16
5.195438385009766 3.1600943730507867e-16
5.19759464263916 3.1626052963438036e-16
5.1997528076171875 3.165074132687254e-16
5.2019124031066895 3.167538469168172e-16
5.204073905944824 3.1699951294130054e-16
5.206237316131592 3.173250118210626e-16
5.208402633666992 3.5722214299109187e-16
5.210569858551025 3.1828986175732406e-16
5.212738513946533 3.857155637131181e-16
5.214909076690674 3.1936943171837926e-16
5.217081546783447 2.3926700820419778e-15
5.2192559242248535 3.187818555507808e-16
5.221431732177734 3.192078866534701e-16
5.223609447479248 1.3849172917273838e-15
5.2257890701293945 3.225509404078256e-16
5.227970600128174 3.196198093636317e-16
5.230154037475586 3.198456495231934e-16
5.232339382171631 3.2007244259482073e-16
5.23452615737915 3.2029711808407994e-16
5.236714839935303 3.2051919953493817e-16
5.238905429840088 3.2074067218086557e-16
5.241097927093506 3.209613772031845e-16
5.243292331695557 3.211809440249806e-16
5.24548864364624 3.213992138275762e-16
5.247686386108398 3.216163189598693e-16
5.249886512756348 3.2183215354274154e-16
5.2520880699157715 3.220468763948705e-16
5.254291534423828 3.222604081069174e-16
5.256496906280518 3.224728016184414e-16
5.25870418548584 3.2268405692944255e-16
5.260913372039795 3.22894094630582e-16
5.263123989105225 3.231032058894354e-16
5.265336990356445 3.2331086131041074e-16
5.267551422119141 3.2351843732204724e-16
5.269767761230469 3.237234987046216e-16
5.271986484527588 3.2393173646074814e-16
5.274206638336182 3.2413462732139514e-16
5.276428699493408 3.2433119190471735e-16
5.278652667999268 3.245314887269634e-16
5.28087854385376 3.2473038265089054e-16
5.283106327056885 3.2492858836054804e-16
5.285336017608643 2.2292439687152067e-15
5.287567615509033 3.4649100317298833e-16
5.289800643920898 3.264033521310566e-16
5.292036056518555 3.260621566719907e-16
5.294273376464844 3.26378602887129e-16
5.296512126922607 3.267748025482072e-16
5.298753261566162 3.271212919631934e-16
5.30099630355835 3.2731497134053903e-16
5.303240776062012 3.2756196085400246e-16
5.305487632751465 3.7121552432642694e-16
5.307735919952393 3.38050134565142e-16
5.309986591339111 3.286423513782253e-16
5.312238693237305 3.2875360386189125e-16
5.314493179321289 3.2904823897863774e-16
5.316749572753906 3.296376150912491e-16
5.319007396697998 3.522587946179777e-16
5.321267604827881 3.320314890188674e-16
5.323529243469238 3.394021579676375e-16
5.325793266296387 4.047806606992567e-16
5.328059196472168 3.357696307035578e-16
5.330327033996582 3.3126362718240176e-16
5.332596778869629 3.3171467222681468e-16
5.33486795425415 3.6493535735768754e-16
5.337141513824463 3.3257224014635045e-16
5.339416980743408 3.3384662768527415e-16
5.341694355010986 3.3257340481665293e-16
5.3439741134643555 3.32752102298744e-16
5.346255302429199 3.3536789885854287e-16
5.348538398742676 3.4265831143556063e-16
5.350823879241943 3.569137171191729e-16
5.3531107902526855 3.3438923169732933e-16
5.355400085449219 3.3412591032985165e-16
5.357690811157227 3.343980461339367e-16
5.359983921051025 3.346713201385446e-16
5.362278938293457 3.349364414510352e-16
5.3645758628845215 3.3520034515366413e-16
5.366875171661377 3.354900039518455e-16
5.369175910949707 3.358677806463209e-16
5.37147855758667 3.365663710695689e-16
5.373783588409424 3.3807710727055615e-16
5.3760905265808105 3.3777310185183066e-16
5.37839937210083 3.426077012169622e-16
5.380710124969482 4.037498480722278e-16
5.383022785186768 3.4093298473134243e-16
5.3853373527526855 3.428763165403602e-16
5.3876543045043945 3.62662053276155e-16
5.389973163604736 3.442691563430015e-16
5.392293930053711 3.4037209010158247e-16
5.394616603851318 3.700342045325828e-16
5.396941184997559 3.701981318776561e-16
5.39926815032959 3.4515888504475334e-16
5.401597023010254 3.4039953926302943e-16
5.403927803039551 4.2082705931632304e-15
5.4062604904174805 3.397812846208726e-16
5.408595085144043 3.8398655770953524e-16
5.4109320640563965 3.3975367664074803e-16
5.413270950317383 3.400653847653376e-16
5.415611743927002 3.402555171922166e-16
5.417954444885254 3.4085230484311646e-16
5.420299530029297 3.4325472850954607e-16
5.422646522521973 3.4168951750213853e-16
5.424995422363281 3.4197719106684977e-16
5.427346706390381 3.4601867642577566e-16
5.429699420928955 3.5238007914811266e-16
5.43205451965332 4.745510027926098e-16
5.434412002563477 3.4695178909629467e-16
5.436770915985107 3.4490826917148447e-16
5.439132213592529 3.432758249238886e-16
5.441495418548584 3.436620719478366e-16
5.44386100769043 3.432835276297527e-16
5.44622802734375 3.4399395004448266e-16
5.4485979080200195 3.557126508697459e-16
5.450969219207764 4.2682167559667525e-16
5.453342914581299 6.980478986452678e-16
5.455718517303467 3.6387301922315303e-16
