col0 col1
2229.065422756203 5.885418260536017e-16
2230.612866097047 6.375717350470744e-16
2232.1603185664862 6.669205172250851e-16
2233.7077801646815 7.494721903149882e-16
2235.2552508917947 9.90328128217876e-16
2236.802730747988 7.551649050436867e-16
2238.3502197334215 8.816686365756924e-16
2239.897717848258 8.852781010207467e-16
2241.4452250926593 8.009387272587893e-16
2242.9927414667854 8.142332746994345e-16
2244.5402669707996 7.673123973641063e-16
2246.0878016048628 7.996874664153741e-16
2247.6353453691368 8.282548136919805e-16
2249.182898263782 8.936458133913825e-16
2250.730460288962 8.097736730309835e-16
2252.2780314448373 8.275466900733731e-16
2253.8256117315696 8.8531684509750965e-16
2255.37320114932 8.406000592369191e-16
2256.9207996982514 7.467678825629346e-16
2258.4684073785243 7.642441257385206e-16
2260.016024190301 7.562302951396571e-16
2261.5636501337426 7.200336774313144e-16
2263.1112852090114 7.018235292626208e-16
2264.6589294162686 6.382892926323285e-16
2266.2065827556758 5.886918693322926e-16
2267.7542452273947 6.995568567419592e-16
2269.3019168315873 6.81510542726864e-16
2270.8495975684145 5.136587435922983e-16
2272.3972874380397 6.779980825037424e-16
2273.9449864406224 5.601177526445046e-16
2275.4926945763254 7.115635597128032e-16
2277.0404118453102 5.952765620066914e-16
2278.588138247739 8.057352151560459e-16
2280.1358737837727 6.834102267434655e-16
2281.6836184535737 7.335338997478614e-16
2283.231372257303 8.564243500391467e-16
2284.7791351951223 9.10044063843798e-16
2286.326907267194 8.95486085022613e-16
2287.87468847368 8.377267322503622e-16
2289.422478814741 8.802701050315701e-16
2290.9702782905397 7.679009040468337e-16
2292.518086901237 8.503403057321392e-16
2294.0659046469955 8.466739494271541e-16
2295.6137315279766 8.516002803920755e-16
2297.161567544341 8.235852162468735e-16
2298.709412696252 8.550940887269413e-16
2300.257266983871 8.168920689635434e-16
2301.805130407359 7.895015910223667e-16
2303.3530029668786 7.251810944848278e-16
2304.900884662591 7.765951324844649e-16
2306.448775494658 9.176145700252766e-16
2307.996675463243 9.629009946353009e-16
2309.5445845685053 8.752618929973558e-16
2311.0925028106076 8.616632981736373e-16
2312.6404301897123 8.708451402613845e-16
2314.1883667059806 7.463122435784001e-16
2315.736312359575 8.271132317127104e-16
2317.2842671506564 8.4883792853989e-16
2318.8322310793874 8.249239033155495e-16
2320.380204145929 1.0671037652095365e-15
2321.928186350444 8.776235533195982e-16
2323.476177693093 8.427376808550542e-16
2325.0241781740397 1.0855446494785066e-15
2326.5721877934434 1.0643540159845508e-15
2328.120206551468 8.133944438330114e-16
2329.668234448275 8.339311089978128e-16
2331.2162714840256 1.0015122757151379e-15
2332.764317658882 8.99750958097073e-16
2334.3123729730064 8.789878777327494e-16
2335.86043742656 8.48365077967351e-16
2337.408511019705 9.293860719650648e-16
2338.956593752604 9.467303116226086e-16
2340.504685625417 7.654919298613324e-16
2342.0527866383086 8.299224653380794e-16
2343.6008967914377 8.370892553590867e-16
2345.149016084968 7.667683959591475e-16
2346.697144519062 7.287788204828331e-16
2348.2452820938797 6.917866529306223e-16
2349.793428809584 7.390763911603374e-16
2351.3415846663374 8.555094713194489e-16
2352.889749664301 9.579493864009673e-16
2354.4379238036363 8.861003684342785e-16
2355.9861070845072 1.0259058489081864e-15
2357.5342995070732 1.2575360875806717e-15
2359.0825010714975 9.678708946828276e-16
2360.6307117779425 9.819383792533937e-16
2362.1789316265695 7.516896765820641e-16
2363.72716061754 8.801694280439963e-16
2365.275398751017 1.0313828786742357e-15
2366.8236460271614 8.306021430267213e-16
2368.3719024461366 8.448974110820484e-16
2369.920168008103 1.0496114626861474e-15
2371.468442713223 1.0941258863614142e-15
2373.0167265616587 1.0312791050411214e-15
2374.565019553573 1.0300253236722662e-15
2376.1133216891267 8.640712641489626e-16
2377.6616329684825 9.631037889107e-16
2379.209953391802 1.0563458025566679e-15
2380.7582829592475 1.0340163236539198e-15
2382.306621670981 7.755163475961563e-16
2383.854969527164 6.946862653967675e-16
2385.403326527959 7.132603054239806e-16
2386.9516926735278 6.90198073768326e-16
2388.5000679640325 9.54285406591397e-16
2390.0484523996356 7.761062945791352e-16
2391.5968459804985 9.120528506044441e-16
2393.1452487067836 1.0045021950070467e-15
2394.6936605786527 1.1634596359840474e-15
2396.2420815962682 1.029212490225381e-15
2397.7905117597916 9.185079162562156e-16
2399.338951069385 8.039129472779578e-16
2400.887399525212 8.462107488662997e-16
2402.4358571274324 9.493111856431161e-16
2403.9843238762096 8.684730377623193e-16
2405.5327997717054 9.999392517955568e-16
2407.081284814082 8.513573017396621e-16
2408.629779003502 9.797261500822355e-16
2410.178282340126 8.741380987261906e-16
2411.7267948241174 9.945851516559657e-16
2413.275316455638 8.931742590890697e-16
2414.82384723485 8.851542351991251e-16
2416.3723871619145 1.020397996716757e-15
2417.920936236995 1.1432099506443401e-15
2419.469494460254 1.0657424654269132e-15
2421.018061831852 1.24037260560468e-15
2422.566638351951 1.228138119149075e-15
2424.115224020715 1.1872403614201195e-15
2425.663818838305 1.3736692252124263e-15
2427.2124228048833 1.2827518561722395e-15
2428.761035920612 1.4274788426052264e-15
2430.3096581856535 1.3162399892577993e-15
2431.8582896001694 1.298665157530004e-15
2433.4069301643226 1.2555993158325962e-15
2434.955579878275 1.3080379114160762e-15
2436.5042387421886 1.1719013797876058e-15
2438.0529067562256 1.39388211088071e-15
2439.601583920549 1.3065597312680506e-15
2441.1502702353196 1.3568776287613496e-15
2442.6989657007002 1.3552011192687046e-15
2444.2476703168536 1.4570434537759116e-15
2445.796384083941 1.4061017622437255e-15
2447.345107002125 1.3391597752185891e-15
2448.893839071569 1.4363091794166163e-15
2450.4425802924334 1.2161087314492714e-15
2451.9913306648814 1.2677777746084212e-15
2453.5400901890753 1.1015452330315069e-15
2455.0888588651765 1.1307693572227577e-15
2456.6376366933478 1.1983194390140408e-15
2458.186423673752 1.0541352297307987e-15
2459.7352198065505 1.1059678189834966e-15
2461.2840250919057 1.2482759651742601e-15
2462.83283952998 1.19526139352024e-15
2464.381663120936 1.0853529455150434e-15
2465.930495864936 1.0047716751840863e-15
2467.4793377621413 1.171718173595626e-15
2469.028188812715 1.1816093635571941e-15
2470.5770490168193 1.2451476330281905e-15
2472.1259183746165 1.3222447450359664e-15
2473.6747968862683 1.1352041857268845e-15
2475.2236845519383 1.1185730387238153e-15
2476.7725813717875 1.3610102822727297e-15
2478.3214873459788 1.287642251645888e-15
2479.8704024746744 1.27496141614237e-15
2481.4193267580367 1.2889933973117388e-15
2482.968260196228 1.0037551112666387e-15
2484.5172027894105 1.174766281017692e-15
2486.066154537747 9.832363058249547e-16
2487.6151154413988 1.0005124912956193e-15
2489.1640855005294 9.201706708814596e-16
2490.713064715301 9.372370766205058e-16
2492.262053085875 9.070969934843687e-16
2493.8110506124144 1.0575395954200518e-15
2495.360057295082 1.0512720568610142e-15
2496.9090731340393 1.3711023221043576e-15
2498.4580981294494 1.4837698092711616e-15
2500.0071322814742 1.39368349347604e-15
2501.556175590276 1.4215868623367451e-15
2503.105228056018 1.2804800705856853e-15
2504.6542896788615 1.3133354797707992e-15
2506.203360458969 1.4332374510704271e-15
2507.7524403965044 1.4469106534471689e-15
2509.3015294916286 1.216318295135852e-15
2510.8506277445044 1.3974722032873828e-15
2512.3997351552944 1.3816552580164376e-15
2513.9488517241602 1.352939991904011e-15
2515.4979774512653 1.1858668911003719e-15
2517.047112336772 1.0868147062402027e-15
2518.5962563808425 1.0869645694813622e-15
2520.145409583639 1.0272941543205237e-15
2521.6945719453242 1.07685531806173e-15
2523.24374346606 1.113112788455695e-15
2524.79292414601 1.0651489176933058e-15
2526.3421139853353 9.710493492776464e-16
2527.8913129842 1.0327554848138326e-15
2529.440521142765 1.033710835970595e-15
2530.9897384611936 9.93688564749461e-16
2532.5389649396484 1.0619167398991093e-15
2534.0882005782914 1.3474547524265286e-15
2535.637445377285 1.1705110579549165e-15
2537.186699336792 1.2715977389352194e-15
2538.7359624569744 1.3036075478427288e-15
2540.285234737996 1.3266785653299172e-15
2541.8345161800185 1.2395779919559754e-15
2543.3838067832044 1.5407871193538843e-15
2544.9331065477154 1.3114975126199707e-15
2546.4824154737153 1.3711338646798634e-15
2548.031733561366 1.5014872307238465e-15
2549.58106081083 1.5183373033651306e-15
2551.13039722227 1.5545117404496014e-15
2552.679742795849 1.528315991566972e-15
2554.2290975317287 1.856078350369911e-15
2555.778461430072 1.9219591241698063e-15
2557.3278344910423 1.9471259225528258e-15
2558.8772167148004 2.070467906972929e-15
2560.4266081015103 2.2635788997516427e-15
2561.9760086513334 1.9183243824553394e-15
2563.5254183644342 2.063456669379074e-15
2565.0748372409735 1.9460851615911547e-15
2566.624265281114 2.012080583291062e-15
2568.173702485019 2.372208937253685e-15
2569.7231488528505 2.7404362435600298e-15
2571.272604384772 2.714460140465741e-15
2572.822069080945 2.8135291768388517e-15
2574.371542941533 2.8608488012987835e-15
2575.9210259666975 2.8095046898763527e-15
2577.4705181566023 2.6445632334448052e-15
2579.02001951141 2.488042924523221e-15
2580.5695300312823 2.735257211915998e-15
2582.1190497163825 3.037660924342429e-15
2583.668578566873 3.352204351467922e-15
2585.2181165829165 2.9536891152046323e-15
2586.7676637646755 2.6639090583617383e-15
2588.3172201123134 2.305110533621245e-15
2589.8667856259913 2.454676928898981e-15
2591.4163603058737 3.036876248765459e-15
2592.9659441521217 3.1174040119420763e-15
2594.515537164899 2.8470322890470265e-15
2596.0651393443677 2.451345802477512e-15
2597.614750690691 2.263314460625483e-15
2599.1643712040313 2.2759651938537467e-15
2600.7140008845513 1.7204478682347748e-15
2602.2636397324136 1.6680529137489128e-15
2603.8132877477806 2.2754870141702773e-15
2605.362944930816 2.574756489219608e-15
2606.9126112816816 2.4575042382925053e-15
2608.4622868005404 2.232805012489871e-15
2610.0119714875545 2.1226653962943222e-15
2611.5616653428883 2.3403693718358926e-15
2613.111368366703 2.096927086771542e-15
2614.6610805591617 1.7980616159427325e-15
2616.2108019204275 2.176274523892126e-15
2617.760532450663 2.4647365619749517e-15
2619.3102721500304 2.375706418354192e-15
2620.860021018693 2.3747121790906413e-15
2622.4097790568135 2.780775884941563e-15
2623.959546264555 2.885767724008535e-15
2625.509322642079 2.8637069331176882e-15
2627.0591081895495 2.7952327546850983e-15
2628.6089029071295 2.7116875624817703e-15
2630.158706794981 2.33773232610558e-15
2631.7085198532664 2.470388588221548e-15
2633.2583420821493 2.4169955056614564e-15
2634.808173481793 2.6750186703209895e-15
2636.3580140523586 3.5132984778678943e-15
2637.90786379401 4.022621773673413e-15
2639.4577227069103 4.930897868958602e-15
2641.0075907912214 5.4264164629744255e-15
2642.5574680471072 5.081095835896582e-15
2644.107354474729 5.6219648758686055e-15
2645.657250074252 6.0288059117652145e-15
2647.2071548458366 5.4424896376600964e-15
2648.757068789647 4.9087627585747816e-15
2650.3069919058457 4.7150590822426116e-15
2651.856924194595 4.407101860106782e-15
2653.406865656059 4.630153958541899e-15
2654.9568162903993 5.039732717156395e-15
2656.5067760977795 5.845366967264817e-15
2658.0567450783624 5.9821401836194246e-15
2659.606723232311 5.6003425123742885e-15
2661.156710559788 5.799149460557266e-15
2662.7067070609555 5.8470912947258084e-15
2664.256712735977 5.525225669182181e-15
2665.806727585016 5.2987056158017095e-15
2667.3567516082353 5.487306596403173e-15
2668.9067848057966 5.767271007032686e-15
2670.456827177864 5.814701246551926e-15
2672.0068787246 5.579225982328268e-15
2673.5569394461672 5.593562154910735e-15
2675.1070093427293 5.254843288065271e-15
2676.657088414449 5.680540158733282e-15
2678.2071766614877 6.119290758639902e-15
2679.7572740840105 5.684067165988943e-15
2681.30738068218 5.264732389591474e-15
2682.857496456158 5.6513746547622635e-15
2684.4076214061083 5.581300014690304e-15
2685.9577555321935 5.537462460118188e-15
2687.5078988345763 5.131569141787009e-15
2689.0580513134205 5.686403332996735e-15
2690.6082129688884 5.550905646544779e-15
2692.1583838011434 5.091544926160535e-15
2693.708563810348 4.9832631532592844e-15
2695.258752996666 5.18841664047009e-15
2696.8089513602595 5.273151232621035e-15
2698.3591589012917 4.895921041533181e-15
2699.9093756199254 5.389961887491054e-15
2701.4596015163247 5.92675660611188e-15
2703.0098365906515 6.4090711035428465e-15
2704.560080843069 6.284269086757886e-15
2706.1103342737406 6.317640843583131e-15
2707.6605968828294 6.53026776073847e-15
2709.2108686704973 6.003452594499637e-15
2710.761149636909 5.874793453641391e-15
2712.3114397822264 6.278167974892899e-15
2713.8617391066127 5.9038898232003414e-15
2715.412047610231 6.5373390588528085e-15
2716.9623652932446 5.463148728346268e-15
2718.5126921558162 5.409138045038371e-15
2720.0630281981094 4.9381581344659255e-15
2721.6133734202863 3.711433093893512e-15
2723.1637278225107 3.904602418832408e-15
2724.714091404946 4.2077343470659536e-15
2726.264464167755 4.341379519334542e-15
2727.8148461110995 4.7127125450730094e-15
2729.365237235145 5.247360064079028e-15
2730.9156375400526 5.920442329809684e-15
2732.4660470259864 6.6306981689092166e-15
2734.0164656931092 6.024243616688838e-15
2735.5668935415842 5.861375616499225e-15
2737.117330571574 4.9380659552498355e-15
2738.667776783242 4.457701624359282e-15
2740.2182321767523 3.994039591304217e-15
2741.768696752267 3.9211220865960176e-15
2743.3191705099484 3.4923769644759154e-15
2744.869653449962 3.5649116373772894e-15
2746.4201455724688 3.4152166232871023e-15
2747.970646877633 3.4288882413335673e-15
2749.5211573656175 3.395122418359535e-15
2751.0716770365857 3.5782972117938234e-15
2752.6222058907 3.745448088811039e-15
2754.172743928125 4.7771406320393285e-15
2755.723291149022 5.0460976920274405e-15
2757.2738475535557 4.352080374082442e-15
2758.8244131418887 4.490844373444553e-15
2760.3749879141837 5.515721415883155e-15
2761.925571870605 6.613935954583269e-15
2763.476165011315 6.120060455094257e-15
2765.0267673364774 6.0583435893211985e-15
2766.5773788462548 7.16554444934993e-15
2768.127999540811 6.986574468469617e-15
2769.6786294203084 6.557839140391224e-15
2771.2292684849112 6.131841535030718e-15
2772.779916734782 6.769158264918279e-15
2774.3305741700847 6.697904883120563e-15
2775.881240790981 6.988522906649729e-15
2777.431916597636 6.484340042441504e-15
2778.9826015902117 5.708002075566928e-15
2780.5332957688724 5.265058473568394e-15
2782.08399913378 4.52753947906991e-15
2783.634711685099 4.555752656514694e-15
2785.185433422992 4.5553623351465604e-15
2786.7361643476224 4.6571241568697134e-15
2788.286904459153 4.496861371774857e-15
2789.8376537577483 4.173258168007924e-15
2791.3884122435707 3.497238842004586e-15
2792.9391799167834 3.1423840033824877e-15
2794.4899567775506 2.3987147827804434e-15
2796.040742826034 2.3300720892184385e-15
2797.5915380623983 1.893770287799271e-15
2799.1423424868062 1.7303618869553279e-15
2800.6931560994212 2.0822414973480818e-15
2802.243978900407 2.067656008792095e-15
2803.7948108899263 1.9338853863716086e-15
2805.345652068142 2.1648202480827113e-15
2806.8965024352187 2.313338824927544e-15
2808.4473619913188 3.2242924383801098e-15
2809.998230736606 3.786257556134583e-15
2811.5491086712436 4.333951314817903e-15
2813.099995795395 4.932682689030153e-15
2814.6508921092236 5.274553508945811e-15
2816.2017976128927 5.97749896008927e-15
2817.7527123065647 6.5505811793643026e-15
2819.303636190405 6.8955607433426106e-15
2820.854569264575 7.003809101278028e-15
2822.4055115292394 7.537820583693022e-15
2823.9564629845613 7.732420126781571e-15
2825.5074236307037 7.700802079542447e-15
2827.0583934678302 7.768724334918695e-15
2828.6093724961042 7.516062255854973e-15
2830.160360715689 7.947628061987443e-15
2831.711358126748 8.638602313561255e-15
2833.262364729445 8.858965947547086e-15
2834.813380523943 8.779149116574566e-15
2836.3644055104055 8.5326601643884e-15
2837.915439688996 7.667330653939803e-15
2839.466483059878 8.188723377792116e-15
2841.0175356232153 8.62564422025934e-15
2842.56859737917 7.777365560307074e-15
2844.119668327907 7.611884279341297e-15
2845.6707484695894 7.012335102646295e-15
2847.221837804381 6.4674038398451855e-15
2848.772936332443 5.3467822620737844e-15
2850.324044053942 4.539073403483227e-15
2851.8751609690394 3.4762329270178742e-15
2853.4262870779 2.486588509329344e-15
2854.9774223806853 2.3834778464207423e-15
2856.5285668775614 3.1047864056195954e-15
2858.07972056869 3.845747429658907e-15
2859.6308834542356 5.1069307895662324e-15
2861.1820555343606 6.268941987602446e-15
2862.7332368092293 7.85522300681757e-15
2864.2844272790053 7.947766330811579e-15
2865.835626943852 8.709280151378508e-15
2867.3868358039317 9.440072943702891e-15
2868.9380538594096 9.010385865218365e-15
2870.4892811104487 8.781769886912037e-15
2872.0405175572123 9.822020406174175e-15
2873.591763199864 1.0460860397607631e-14
2875.143018038568 1.0508856963185726e-14
2876.6942820734866 9.615097078014432e-15
2878.245555304784 9.019485682206794e-15
2879.796837732624 8.684197610560196e-15
2881.34812935717 7.904067045063598e-15
2882.8994301785856 6.350559770009333e-15
2884.4507401970345 6.443922912906445e-15
2886.0020594126795 8.675189396667756e-15
2887.553387825685 1.074295299588863e-14
2889.1047254362147 1.0534931006697111e-14
2890.6560722444315 1.1278182396196221e-14
2892.207428250499 1.1456988182847872e-14
2893.758793454582 1.1576927169863962e-14
2895.3101678568423 1.2238038812145072e-14
2896.861551457445 1.283536128465139e-14
2898.412944256553 1.4203321591757289e-14
2899.9643462543304 1.5622274288964225e-14
2901.5157574509403 1.6789297731875355e-14
2903.0671778465467 1.7686067844572105e-14
2904.618607441312 1.7958547302855073e-14
2906.1700462354024 1.8737651798452562e-14
2907.721494228979 1.814540033507142e-14
2909.2729514222074 1.7311970018471023e-14
2910.82441781525 1.7266904751964603e-14
2912.3758934082707 1.725766724227214e-14
2913.927378201434 1.7962695367579143e-14
2915.4788721949017 1.884057104545775e-14
2917.0303753888397 1.7093016726491378e-14
2918.5818877834104 1.6739276680263875e-14
2920.1334093787773 1.6863345296160813e-14
2921.684940175105 1.665405469050785e-14
2923.2364801725566 1.684965207361058e-14
2924.7880293712956 1.601678981142934e-14
2926.3395877714865 1.515555478653546e-14
2927.8911553732923 1.433919260403441e-14
2929.4427321768767 1.4521199313964803e-14
2930.9943181824037 1.4100191484795293e-14
2932.5459133900376 1.6829916503445614e-14
2934.0975177999403 1.8786021689855824e-14
2935.649131412278 1.8369494922828512e-14
2937.200754227212 1.7470169141365655e-14
2938.752386244908 1.464245761601119e-14
2940.3040274655295 1.3557078457031569e-14
2941.855677889239 1.5020069774725716e-14
2943.407337516201 1.517973800387679e-14
2944.959006346579 1.5609430267442222e-14
2946.5106843805374 1.5801638912113424e-14
2948.0623716182395 1.7006848747530227e-14
2949.614068059849 1.3342949594774056e-14
2951.1657737055302 1.285111701716165e-14
2952.717488555447 1.574156917370788e-14
2954.2692126097613 1.7403022343644767e-14
2955.8209458686392 1.586472636760573e-14
2957.3726883322433 1.6508822878836744e-14
2958.9244400007383 1.6407955771629768e-14
2960.476200874287 1.7024959659011598e-14
2962.0279709530537 1.7585458839170182e-14
2963.5797502372025 1.8084052762282824e-14
2965.1315387268965 1.858082960259828e-14
2966.6833364223 1.46891440844806e-14
2968.235143323577 1.1257723219184945e-14
2969.7869594308904 1.1985586440797956e-14
2971.3387847444055 1.1726885470840107e-14
2972.890619264285 1.2203022232432713e-14
2974.442462990693 1.3280454390745133e-14
2975.9943159237946 1.455416490611915e-14
2977.5461780637515 1.7422035459203625e-14
2979.0980494107293 1.968767153980436e-14
2980.649929964891 1.7708134396663957e-14
2982.2018197264006 1.509703826792104e-14
2983.753718695422 1.221591119132256e-14
2985.3056268721193 1.029834152619896e-14
2986.8575442566566 1.0274574267570239e-14
2988.4094708491966 1.1175130641567903e-14
2989.961406649905 1.2931817616368437e-14
2991.513351658944 1.5750947256704883e-14
2993.065305876479 1.668089612599319e-14
2994.617269302673 1.465875835813658e-14
2996.16924193769 1.258351729613047e-14
2997.7212237816943 1.2921857652069864e-14
2999.273214834849 1.4842866754193837e-14
3000.8252150973194 1.2967356160891908e-14
3002.3772245692685 9.648537969251746e-15
3003.9292432508605 9.632987911617388e-15
3005.4812711422583 1.056546191530647e-14
3007.0333082436287 1.2318202467418132e-14
3008.5853545551327 1.183393780344675e-14
3010.137410076935 1.1290581653000588e-14
3011.6894748092004 1.2436945429105447e-14
3013.2415487520925 1.4022275850154639e-14
3014.7936319057744 1.441749769586305e-14
3016.345724270412 1.4666923132201795e-14
3017.8978258461684 1.449564493078413e-14
3019.449936633206 1.185082388359432e-14
3021.002056631691 9.709492628131757e-15
3022.5541858417864 8.823671677946253e-15
3024.1063242636565 1.1654558201174937e-14
3025.6584718974655 1.4534785378176336e-14
3027.2106287433767 1.4222051256226668e-14
3028.7627948015543 1.7065769702455242e-14
3030.314970072163 1.942158010119646e-14
3031.8671545553666 1.808381540080139e-14
3033.4193482513288 1.9882575274306008e-14
3034.971551160214 2.1373889808384148e-14
3036.5237632821854 2.075205573007918e-14
3038.075984617408 1.9355538301828457e-14
3039.6282151660453 1.614436354201812e-14
3041.180454928262 1.7748583788924648e-14
3042.732703904222 1.5895021066973856e-14
3044.284962094089 1.7364517932843585e-14
3045.837229498027 2.0748253337415448e-14
3047.3895061162007 2.0348135623092437e-14
3048.9417919487737 1.7361244418432175e-14
3050.49408699591 1.8294319315386147e-14
3052.046391257774 2.1605165157074685e-14
3053.5987047345297 2.426524993020887e-14
3055.151027426342 2.1909628498860638e-14
3056.703359333373 1.865739481172321e-14
3058.255700455789 1.6994089991783106e-14
3059.808050793753 1.2431692366028493e-14
3061.3604103474286 1.4614126333945788e-14
3062.9127791169817 1.9189880728111908e-14
