#WAVELENGTH FLUX ERROR
2274.5259186176413 7.731574441002115e-15 2.3497259774843057e-14
2274.5634207204403 -1.7503935855010117e-14 2.7482476946841077e-14
2274.6009226338215 2.2643675874774692e-14 2.6793686694792825e-14
2274.6384243577877 -1.879895097554006e-14 3.2270047772191626e-14
2274.675925892342 4.754381702784874e-14 3.34246892045708e-14
2274.713427237488 4.0085800347491873e-14 2.7550226030094264e-14
2274.7509283932272 3.849058319792785e-15 2.3829391557856835e-14
2274.788429359563 3.9812640692331834e-15 2.6727572385127837e-14
2274.8259301364983 2.2663061070805554e-14 3.743059600333845e-14
2274.8634307240354 2.0959079808616395e-14 2.881188329909544e-14
2274.900931122179 9.727439868683317e-15 2.6407082222941122e-14
2274.93843133093 3.243481939735511e-14 3.003791944453278e-14
2274.9759313502923 -4.932693319016808e-14 2.4230878398591796e-14
2275.0134311802676 1.813801116679753e-14 3.110295156735603e-14
2275.0509308208607 -2.5615934815480766e-14 2.0112765145301366e-14
2275.0884302720724 2.566459516423463e-14 2.0106287037320765e-14
2275.1259295339073 -1.0709841386403064e-14 3.257098841395571e-14
2275.1634286063672 -1.0805249483515893e-14 1.5877634290347754e-14
2275.2009274894554 -7.69845291166563e-15 1.9611887458535586e-14
2275.2384261831744 -1.2273568392087014e-14 2.5347101804615302e-14
2275.2759246875275 1.131697109783066e-15 2.558658342979251e-14
2275.3134230025175 1.852184314099419e-16 2.2449956051605845e-14
2275.3509211281475 7.505788491549061e-15 2.7783121127073623e-14
2275.3884190644194 -2.5326342721143993e-14 2.9129686672773464e-14
2275.425916811337 3.463893465138236e-14 2.1500215277299277e-14
2275.4634143689027 -3.919492497488769e-14 1.7509004500166486e-14
2275.50091173712 -5.4639506894688106e-14 2.805301123505726e-14
2275.538408915991 -1.326602673198951e-15 1.8420871043269525e-14
2275.575905905519 -1.3917338317220602e-14 3.0161389743188147e-14
2275.613402705707 -4.068670246093302e-14 2.3529457191234088e-14
2275.650899316557 -1.0025868210725847e-14 2.2971436967780638e-14
2275.688395738073 -1.97950668037088e-14 1.9080496256877917e-14
2275.725891970257 -1.3678386934668375e-14 2.7233562762763244e-14
2275.7633880131125 3.795478064868088e-14 2.6369828019854984e-14
2275.8008838666424 -1.0836665088496608e-14 1.564438005139876e-14
2275.8383795308487 -8.338425266831827e-15 2.688476814761108e-14
2275.875875005735 -3.218890879210824e-14 2.2011233642509585e-14
2275.9133702913036 1.215493867496697e-16 1.9596606984167118e-14
2275.950865387558 2.6270070408558003e-15 2.1937568881152773e-14
2275.988360294501 -2.4066716637150334e-14 2.2868966309953602e-14
2276.0258550121353 1.3876895882120998e-14 1.880624731734771e-14
2276.0633495404636 -5.127281012143412e-15 2.4462658800212568e-14
2276.1008438794893 2.0588842554404487e-15 2.2902230987858173e-14
2276.1383380292145 1.2753694618678011e-15 2.2681094402252598e-14
2276.1758319896426 -4.32376184145546e-15 1.9900947616181483e-14
2276.213325760777 -3.02361137192455e-15 1.3305235040084965e-14
2276.250819342619 -3.025052471429361e-14 1.5176001324753233e-14
2276.2883127351724 -1.3941868391373086e-14 1.8227889832830683e-14
2276.32580593844 -4.15532070015788e-14 2.932271531705735e-14
2276.3632989524253 4.537682976899849e-15 1.5118462376646248e-14
2276.40079177713 1.7570663416528916e-14 2.284151736026488e-14
2276.438284412558 -2.3220000480218307e-14 1.688385183344545e-14
2276.475776858711 -1.4594254014381296e-14 3.020440207624972e-14
2276.5132691155936 -1.3190815288471013e-14 2.8763399133194603e-14
2276.5507611832068 -2.4439053686038485e-14 1.917609747750272e-14
2276.5882530615545 2.308840925318114e-15 2.0803605217081973e-14
2276.6257447506396 -8.271117487744159e-15 1.8583252341455858e-14
2276.6632362504647 -3.1742936628016433e-15 2.3287847819293377e-14
2276.700727561032 -3.443272278630741e-14 1.9523867182788708e-14
2276.738218682346 -1.355133199258023e-14 1.6127939302524978e-14
2276.7757096144082 5.3276363220144604e-14 2.8010869651865465e-14
2276.813200357222 1.609221484094158e-14 1.990822871139608e-14
2276.8506909107905 4.441026035585411e-16 2.4716763602191175e-14
2276.8881812751156 -1.0306012499568945e-14 2.3780294140102187e-14
2276.925671450201 3.28995389416685e-15 2.1963942098998483e-14
2276.9631614360496 -2.2485741499561444e-14 2.221418443073761e-14
2277.000651232664 6.366069916228026e-14 2.3909578472907506e-14
2277.0381408400467 9.44108513427095e-15 2.1440062385517066e-14
2277.0756302582013 -1.4020755110849721e-14 2.2173770794758213e-14
2277.11311948713 2.0798023269959567e-14 2.3573894233712943e-14
2277.1506085268365 7.429589577020654e-14 3.590422230359547e-14
2277.1880973773227 1.0933509414674802e-13 3.545167292866823e-14
2277.225586038592 8.441937605777397e-14 3.120449726520466e-14
2277.2630745106476 1.5328190106078665e-13 4.780572639140335e-14
2277.3005627934917 1.0219034413160369e-13 3.7102109850129655e-14
2277.3380508871273 1.8180087697858976e-13 4.550392452163515e-14
2277.3755387915576 3.129701901284643e-13 5.789158486358553e-14
2277.4130265067847 2.3132927864932817e-13 4.6373458052100316e-14
2277.4505140328124 1.7439719915586516e-13 4.6546317147844185e-14
2277.488001369643 3.1627182968917145e-13 5.2936242222372323e-14
2277.5254885172794 2.913139022543698e-13 5.266951832354552e-14
2277.562975475725 2.2652287489342837e-13 4.8029332925083115e-14
2277.6004622449823 1.9547862948558065e-13 4.9827201013211836e-14
2277.637948825054 3.0374861697060607e-13 5.162209770976159e-14
2277.6754352159433 3.8367841347607123e-13 6.392478370644342e-14
2277.7129214176525 3.2791431787797254e-13 6.14667347510929e-14
2277.750407430185 1.3532996609184195e-13 3.7832835009330573e-14
2277.787893253543 8.89252660765151e-14 3.4927471342666855e-14
2277.8253788877305 7.202752798493237e-14 4.243427712078557e-14
2277.8628643327497 1.1378322329475e-13 4.011887867814805e-14
2277.900349588603 2.361332700553942e-13 5.045286698189891e-14
2277.9378346552944 2.957292342866541e-13 5.2455696714472436e-14
2277.975319532826 2.560623696586106e-13 5.048360411348887e-14
2278.0128042212 2.404188772977406e-13 5.271216473837388e-14
2278.0502887204207 3.7422934759737125e-13 5.44269558350359e-14
2278.08777303049 2.6784471992766234e-13 4.908034157043162e-14
2278.125257151411 3.3527927613061226e-13 5.135077611609709e-14
2278.162741083187 3.254977667607739e-13 5.411792772269143e-14
2278.2002248258204 1.7056938272832362e-13 4.009029301024411e-14
2278.237708379314 2.285354251761046e-13 4.4501020571427116e-14
2278.275191743671 2.376886122819333e-13 4.443324099498783e-14
2278.312674918894 2.35793806355189e-13 4.428846273551133e-14
2278.3501579049857 2.5316733301763983e-13 4.5985218806660413e-14
2278.3876407019497 1.579903471504024e-13 4.3188102562524006e-14
2278.425123309788 2.56025669415072e-13 4.9271784569038246e-14
2278.4626057285036 3.259135853989764e-13 5.231524171115873e-14
2278.5000879581 1.9276839510491e-13 4.164021761405255e-14
2278.53756999858 1.8825671815707323e-13 4.212847450990424e-14
2278.5750518499453 2.4810576228044556e-13 4.905244708141264e-14
2278.6125335122 3.4672698739912633e-13 5.1365135018618946e-14
2278.6500149853464 2.043799699792681e-13 4.203537542460563e-14
2278.6874962693873 2.5548497779165347e-13 4.512651035726116e-14
2278.724977364326 3.16997919884085e-13 5.0496387534728834e-14
2278.762458270165 1.8080770713101157e-13 4.0124506365049606e-14
2278.7999389869074 1.2528578164066467e-13 3.4813708041587024e-14
2278.837419514556 1.5009244931987742e-13 3.26798592527322e-14
2278.874899853114 2.611210672600478e-13 4.640318890854894e-14
2278.9123800025836 2.412675365482536e-13 4.3512339998469374e-14
2278.949859962968 2.054081188994361e-13 4.244355043749211e-14
2278.9873397342694 2.294345540377468e-13 4.4994247856613295e-14
2279.024819316492 3.737303435474848e-13 5.1807682628505006e-14
2279.0622987096376 2.960336240465794e-13 4.689574195550911e-14
2279.0997779137087 2.648349746968426e-13 4.600435497500478e-14
2279.1372569287105 2.670038398277369e-13 4.716917774340995e-14
2279.174735754643 2.422805066380068e-13 4.448632624385815e-14
2279.2122143915103 1.3022151716321484e-13 3.9396474770620957e-14
2279.2496928393157 1.6132909353046287e-13 3.5257529589025755e-14
2279.2871710980608 6.534666742181311e-14 2.5983633511949752e-14
2279.32464916775 8.353570385335324e-14 2.739402129615931e-14
2279.362127048385 1.3538264476489759e-13 3.517371398482905e-14
2279.3996047399696 1.6886840504496542e-13 3.675786549597014e-14
2279.4370822425058 2.2748551089732394e-13 4.275184671337015e-14
2279.474559555996 2.1278803914205613e-13 4.073658931339451e-14
2279.5120366804454 2.4871443338007893e-13 4.72610943707142e-14
2279.5495136158547 2.5534384177385017e-13 4.250207702601559e-14
2279.5869903622265 3.5018144525604533e-13 5.035748090764271e-14
2279.6244669195657 2.7381599049768057e-13 4.473136948736703e-14
2279.6619432878733 2.494113585365526e-13 4.566024614611683e-14
2279.6994194671533 1.909539285591469e-13 3.804106958908357e-14
2279.7368954574085 2.6050041572640847e-13 4.31315580310971e-14
2279.7743712586403 2.893969514982525e-13 4.680023052037671e-14
2279.8118468708535 4.414252437971028e-13 5.619576730494201e-14
2279.8493222940497 2.685665546290489e-13 4.489087256759859e-14
2279.8867975282324 2.2227040357997857e-13 4.0412846544690337e-14
2279.924272573404 3.3579597978096454e-13 4.909596085797899e-14
2279.961747429568 3.313028020326958e-13 4.784987036048245e-14
2279.999222096726 3.174450177549637e-13 4.593806617655266e-14
2280.0366965748826 3.7540223750756607e-13 5.0062181505307335e-14
2280.074170864039 2.2044624697729887e-13 4.215165949573649e-14
2280.1116449641995 1.7203351644710235e-13 3.5967488888491786e-14
2280.1491188753653 2.774402615198651e-13 4.697926279224017e-14
2280.1865925975408 2.861032808235131e-13 4.3415192095682884e-14
2280.2240661307283 2.3531475162527626e-13 4.1752046291880854e-14
2280.261539474931 1.997680449880579e-13 3.878729545121924e-14
