#WAVELENGTH FLUX ERROR
2274.5286527956277 1.2049154636008513e-14 3.094250658648712e-14
2274.566154895698 -5.660733891994698e-15 2.7951938181593194e-14
2274.603656806352 -1.8577561974116204e-14 2.6758539909679455e-14
2274.64115852759 4.493883157307213e-14 3.2672327435765217e-14
2274.678660059417 1.8049194680080233e-14 2.2421058675577317e-14
2274.716161401834 -1.9752786307113655e-14 3.2281357356103366e-14
2274.7536625548455 1.0314814018923864e-14 2.298274316356059e-14
2274.7911635184537 1.067493007644903e-14 2.2891531267668457e-14
2274.828664292661 4.232902141862796e-14 3.117260478067464e-14
2274.866164877471 -1.7094246347213946e-14 1.6197594209909488e-14
2274.9036652728864 -1.106394774516746e-14 2.0072581902283622e-14
2274.9411654789096 5.787571485428578e-14 3.501680960167966e-14
2274.9786654955446 -3.004962205173205e-14 2.9318527586166127e-14
2275.0161653227924 1.5376538069081583e-14 1.7004819996774626e-14
2275.053664960658 4.784388691974305e-14 2.4754214316921076e-14
2275.091164409143 2.1051955277216934e-14 2.3571686865852398e-14
2275.1286636682503 -1.7110827864189396e-14 1.2201731527830377e-14
2275.166162737983 5.618260351296917e-17 1.8777807339110698e-14
2275.203661618344 -1.4045000581931928e-14 1.6312062242401434e-14
2275.241160309336 9.624235680323959e-15 1.771115399522641e-14
2275.2786588109625 -4.362885446256189e-15 7.885000059837128e-15
2275.3161571232254 1.9484569936233792e-14 2.298381042507413e-14
2275.3536552461283 -5.0426319275266064e-15 2.4239809513987645e-14
2275.3911531796734 2.970407326683376e-15 2.415200099647758e-14
2275.4286509238646 1.5679347265527312e-14 1.9647666130227608e-14
2275.466148478704 7.0794657977676576e-15 2.0951024525288006e-14
2275.503645844194 -1.523142607862387e-14 1.553110125316476e-14
2275.5411430203385 2.7502495723516485e-14 2.197486374182038e-14
2275.5786400071397 -1.4958012313579655e-14 1.8746783910384562e-14
2275.6161368046014 -8.685087900055753e-15 1.7259233118746033e-14
2275.653633412725 2.6582901513547187e-17 1.777232163247943e-14
2275.6911298315144 -2.278808313382029e-14 2.4630613575191834e-14
2275.7286260609726 -3.0975540871430035e-14 1.9335568370482288e-14
2275.7661221011017 -2.683591806347703e-15 2.821954299468514e-14
2275.8036179519054 -1.0017433456637088e-14 1.8891723106121035e-14
2275.8411136133855 1.6495161966477608e-14 1.8739834852085288e-14
2275.8786090855456 -2.5915186473548027e-14 2.894826576799875e-14
2275.916104368389 -7.677418542486464e-15 1.7277071632615208e-14
2275.9535994619173 4.100592800292948e-15 1.1325381923238658e-14
2275.9910943661343 -1.3931364335794186e-14 1.885704049506276e-14
2276.028589081043 -1.635516605502131e-14 2.6465893414534883e-14
2276.0660836066454 3.272212619680019e-14 2.7250828682360076e-14
2276.103577942945 -4.316644223599682e-15 2.2178768289147013e-14
2276.141072089945 -1.19769399950574e-14 1.9879575280856362e-14
2276.1785660476476 -2.481446207639338e-14 1.5132856854551888e-14
2276.216059816056 2.9963767215714825e-15 1.8836965814212833e-14
2276.253553395173 1.1959367237775425e-15 1.912345946202855e-14
2276.291046785001 -2.5499380540839733e-15 1.2899061566052847e-14
2276.328539985544 4.297026517024799e-15 3.003757724322209e-14
2276.366032996804 2.4268336736618223e-15 2.1567115633539316e-14
2276.4035258187832 -1.5153062613750402e-15 2.196431309942938e-14
2276.4410184514863 1.4553177998637146e-14 2.682970761790776e-14
2276.4785108949145 -2.345501654769759e-14 1.9074885510635305e-14
2276.5160031490714 5.6620146058109465e-15 2.6907431361147816e-14
2276.55349521396 -1.0612547793949646e-15 2.6738123027518837e-14
2276.5909870895835 -2.502026228345597e-14 1.750637192176642e-14
2276.628478775943 -9.918200158734458e-15 1.5799864807328548e-14
2276.6659702730435 -4.532087731360171e-14 1.6755082496672062e-14
2276.703461580887 -1.412094809708159e-14 1.2685708366199592e-14
2276.7409526994757 9.276306732843888e-15 1.7284191791569828e-14
2276.7784436288134 1.6234524846409776e-14 2.1710242178768664e-14
2276.815934368903 -4.308145095006932e-15 1.775041905452933e-14
2276.853424919747 -4.427481872879696e-14 2.4486577316577135e-14
2276.8909152813476 1.6001722923054615e-14 2.134448318774889e-14
2276.928405453709 -9.536247591829076e-15 1.2232050225144397e-14
2276.965895436833 -6.599935458855054e-15 2.3673481591387525e-14
2277.0033852307233 -6.161053384048237e-15 1.7295865599648887e-14
2277.040874835382 3.145575095428281e-14 3.076251208519558e-14
2277.0783642508127 5.471451335623337e-14 3.802531816439643e-14
2277.1158534770175 1.0803699921442186e-13 4.029703342387815e-14
2277.153342514 8.871516124801457e-14 3.216098380990316e-14
2277.1908313617623 2.0901851213381284e-13 4.571484250176505e-14
2277.228320020308 1.6454505401448938e-13 4.10825378978439e-14
2277.2658084896398 1.6165568232986982e-13 4.261009744371304e-14
2277.3032967697595 1.3018008708769874e-13 3.7399032167591967e-14
2277.340784860672 2.5419713534612087e-13 5.034861077861906e-14
2277.3782727623784 3.862421721432391e-13 5.739014135881099e-14
2277.4157604748825 2.5434534578309964e-13 5.0875604185214585e-14
2277.4532479981867 4.4373643756819015e-13 6.365918127923878e-14
2277.490735332294 3.192670466108799e-13 5.1512830459565784e-14
2277.5282224772077 3.317981469002501e-13 5.324613769645478e-14
2277.5657094329295 3.0763068416435335e-13 5.436932032517293e-14
2277.6031961994636 3.579828490932191e-13 6.053123090656379e-14
2277.6406827768124 4.571794874098922e-13 6.611084699429878e-14
2277.6781691649785 3.366561586795602e-13 5.83760538280971e-14
2277.7156553639647 3.081902138005188e-13 5.581009965152997e-14
2277.7531413737743 2.2446405628304134e-13 4.8590959814825974e-14
2277.79062719441 7.606531371570288e-14 3.156011557777991e-14
2277.828112825874 1.56764697251989e-13 4.1684571647302576e-14
2277.8655982681707 3.200536081819638e-13 5.2284914543515235e-14
2277.9030835213016 3.474064297955687e-13 5.451069012406967e-14
2277.9405685852703 3.090495253373765e-13 5.209459301653077e-14
2277.978053460079 3.534382259518659e-13 5.283085777120673e-14
2278.0155381457307 3.4407294179604475e-13 5.446505198887161e-14
2278.053022642229 3.6884723248788165e-13 5.54753115731936e-14
2278.090506949576 3.6202272191317164e-13 5.5454454233900413e-14
2278.1279910677745 3.4514844324609606e-13 5.3428253168246245e-14
2278.1654749968284 3.8063866295012794e-13 5.357657880170584e-14
2278.2029587367397 3.5430496427360514e-13 5.292812425860584e-14
2278.240442287511 3.9237561225320683e-13 5.6247392269011265e-14
2278.277925649146 2.7694014616275187e-13 4.7292512516793755e-14
2278.3154088216475 3.408622396925548e-13 5.287168475926439e-14
2278.352891805017 4.1039223343426745e-13 5.703848038416531e-14
2278.390374599259 2.4544534698960063e-13 4.611091849603295e-14
2278.4278572043754 3.9099940733061667e-13 5.5342093619381236e-14
2278.4653396203694 3.4703140426410595e-13 5.280366123733629e-14
2278.502821847244 3.1822895013577934e-13 5.0879974875222417e-14
2278.540303885002 3.2605439615612797e-13 5.185710869504319e-14
2278.5777857336457 3.526403344680795e-13 5.0988476407633904e-14
2278.6152673931792 3.3799812991855416e-13 5.28045218228107e-14
2278.6527488636043 3.905019211637717e-13 5.711552650104756e-14
2278.690230144924 3.933706659020597e-13 5.548533027889373e-14
2278.727711237141 2.809812929202571e-13 4.777909567554167e-14
2278.7651921402594 2.6086749947695775e-13 4.5778580036980043e-14
2278.8026728542804 1.850386705838647e-13 3.9579748983484264e-14
2278.840153379208 2.078823089146295e-13 4.24712246979448e-14
2278.8776337150443 2.051564484701479e-13 4.24553072548e-14
2278.9151138617935 2.618289699635179e-13 4.504000796455576e-14
2278.9525938194565 4.001785881835307e-13 5.429604858710364e-14
2278.9900735880374 3.9009317694474466e-13 5.408114277585807e-14
