#WAVELENGTH FLUX ERROR
2274.5225147237984 2.0451803634967056e-14 3.3369503313991286e-14
2274.560016839867 2.6764699533271888e-14 3.028268824936675e-14
2274.5975187665176 1.643573921709593e-14 2.7987486460323563e-14
2274.635020503753 2.6969041149599304e-14 3.3414216489210946e-14
2274.672522051577 -7.08534505345455e-15 3.234828312333182e-14
2274.7100234099908 -3.1736346711686795e-15 1.7957510139803533e-14
2274.7475245789983 1.1607469517420995e-15 2.2432270003667175e-14
2274.7850255586027 -3.2211953593987716e-15 2.733777661439573e-14
2274.8225263488057 8.981692580162844e-15 2.562886223232176e-14
2274.860026949611 -1.4682430144190468e-14 2.0781365520018864e-14
2274.897527361022 1.0730985022832425e-14 2.873135079460229e-14
2274.93502758304 -2.133586039234584e-14 2.495594368363916e-14
2274.9725276156696 2.5557360793112237e-14 2.879430905950581e-14
2275.010027458912 3.842104602812301e-15 2.965105578059922e-14
2275.047527112772 3.352323640578615e-14 2.596883245822943e-14
2275.085026577251 -1.1076140784443186e-14 1.7490720446967055e-14
2275.122525852352 2.0856912388584475e-14 2.7957825060576612e-14
2275.1600249380776 1.5821913074945577e-14 2.9788248013000104e-14
2275.1975238344316 -7.92605066459286e-15 2.1367224328316774e-14
2275.235022541417 3.317446211942472e-14 3.1416258890150026e-14
2275.272521059035 -2.5920446548150476e-14 1.9862582105868547e-14
2275.3100193872906 -3.7525274805083695e-15 2.2776861641335064e-14
2275.3475175261856 -1.3602214108754743e-14 2.4082927153694887e-14
2275.3850154757224 1.5331347167279671e-15 2.4841260504778612e-14
2275.4225132359047 1.091898843239849e-15 2.3077893762657453e-14
2275.460010806735 -2.806290457988119e-14 1.7685556659560384e-14
2275.497508188216 -1.0958708983668797e-14 2.3652737754509268e-14
2275.5350053803513 3.2252019522942266e-14 2.252762389067138e-14
2275.572502383143 3.5245032464921965e-15 2.1382723337185633e-14
2275.609999196594 -2.0512083581691355e-14 1.7210289860987785e-14
2275.6474958207077 -3.957756363848035e-14 2.0680990421703335e-14
2275.6849922554866 -3.71703976463373e-15 2.4481218986152804e-14
2275.7224885009337 -5.1466660387676846e-14 2.8245853532092753e-14
2275.7599845570517 1.0052299873844917e-14 2.5802778425183803e-14
2275.7974804238434 4.2251717803729744e-14 2.773171469750476e-14
2275.8349761013123 -2.2737555924450675e-14 1.551787906885812e-14
2275.8724715894605 -2.1644537833050148e-14 2.012705289705565e-14
