#WAVELENGTH FLUX ERROR
2274.523114346051 3.889844311455795e-14 3.854729035968063e-14
2274.560616455747 -2.9274946046964e-14 2.550101954959267e-14
2274.598118376025 -1.4386436174838348e-14 3.320112671660429e-14
2274.635620106889 5.949583138436729e-14 3.22690686021046e-14
2274.67312164834 -1.8261642401712873e-14 2.22387128108242e-14
2274.710623000382 2.121222576929871e-14 3.4578449722684826e-14
2274.7481241630176 1.6538582569419757e-14 3.231398167709981e-14
2274.78562513625 5.576008150896166e-15 3.3052137009314045e-14
2274.823125920081 -4.553563574111446e-15 3.9013849659555455e-14
2274.860626514515 -2.2096211375909926e-14 3.335724505317862e-14
2274.8981269195538 -6.855126411181925e-14 2.1539295683419696e-14
2274.9356271352003 -2.45468369345107e-14 3.72314483930436e-14
2274.9731271614583 3.674880563156631e-14 2.5252029132549585e-14
2275.0106269983294 -3.782556407851134e-14 2.8183684701896076e-14
2275.048126645818 7.471474339822842e-14 3.2702668155935866e-14
2275.0856261039253 4.057982384364847e-14 2.948991284458177e-14
2275.1231253726546 1.1277455952050063e-14 2.9460947705917465e-14
2275.1606244520103 3.555584781678514e-14 2.6499244489800074e-14
2275.1981233419933 -3.87928926449347e-14 2.438051185092195e-14
2275.235622042607 2.1264635085877122e-14 2.5128785838724084e-14
2275.2731205538544 1.4019087302976577e-14 2.1196631892739758e-14
2275.3106188757392 -1.8746014804468455e-14 3.50343194667653e-14
2275.3481170082628 -2.607563399551578e-15 2.4071548113081473e-14
2275.385614951429 7.749083459054808e-15 2.6599909273383564e-14
2275.4231127052412 -2.8374411110629327e-14 1.8889137961566015e-14
2275.4606102697007 1.5091833354850467e-14 3.022674680539829e-14
2275.498107644812 -2.750831822799591e-14 1.8926188876744812e-14
2275.5356048305766 3.935693188451134e-14 2.7662290183081903e-14
2275.573101826998 -8.991290310488183e-15 2.342240239109651e-14
2275.610598634079 8.514411608216959e-15 2.5883548098902184e-14
2275.6480952518223 1.1017015343625994e-14 2.676620386378621e-14
2275.6855916802315 6.92016769950933e-14 3.2972946205009346e-14
2275.7230879193085 1.892398997921374e-14 2.296931430321482e-14
2275.760583969057 8.957835976612766e-17 2.039667703669385e-14
2275.798079829479 -8.428625805384938e-15 3.187038035822737e-14
2275.835575500578 1.283718983266242e-15 1.7368120898181467e-14
2275.8730709823567 2.7100012772035553e-14 2.690715522840701e-14
2275.9105662748175 -5.319728761232073e-14 1.8593892769339267e-14
2275.9480613779647 -1.3965009331492074e-14 1.8673988204831633e-14
2275.985556291799 -8.200474092910203e-15 2.5339773275555658e-14
2276.0230510163256 -2.1539842866703622e-14 1.5952684797606274e-14
2276.060545551546 1.4949780847398238e-14 1.788065884049915e-14
2276.0980398974634 -2.4697180200450655e-14 1.1800573335878951e-14
2276.13553405408 -2.5938369765314377e-14 9.835967659116169e-15
2276.1730280213997 -6.620674637052102e-15 2.200892463069537e-14
2276.2105217994244 -1.394812372968856e-14 2.2933998111511998e-14
2276.248015388158 6.394949250454777e-15 1.6761501312346355e-14
2276.2855087876023 5.037074544359671e-15 2.5958573195172287e-14
2276.3230019977614 3.462904808282201e-14 2.8036333156325824e-14
2276.360495018637 -3.2070205594880025e-14 2.330050757372304e-14
2276.3979878502323 -1.8963753093889646e-14 1.6364886605124002e-14
2276.4354804925506 1.000611116723114e-14 2.5431649245278437e-14
2276.4729729455944 6.241884044138821e-14 2.7354608853123567e-14
2276.5104652093664 1.5473960410542983e-14 2.163227110190801e-14
2276.54795728387 9.736794500552794e-15 1.759462259047495e-14
2276.5854491691075 2.896238368964711e-15 1.5907285525699338e-14
2276.622940865083 1.440201141667246e-14 2.335235954262216e-14
2276.660432371797 -3.712687031724379e-14 2.7467503098399515e-14
2276.697923689255 4.1628450632349295e-15 1.7302917995967726e-14
2276.7354148174572 3.924006759581161e-15 2.2345743894039254e-14
2276.7729057564093 -2.3702567432246817e-15 1.8810573961642284e-14
2276.8103965061123 -1.2427798692221919e-14 1.7890474258291933e-14
2276.847887066569 -4.9111373469487227e-14 2.2357609131564392e-14
2276.8853774377835 4.679042187884751e-15 2.328222860272129e-14
2276.9228676197577 -4.0018440052361475e-15 1.6500428817343635e-14
2276.9603576124946 -3.038408825754846e-14 2.4473987018849147e-14
2276.997847415997 -1.4816598468969655e-14 2.3737729040436764e-14
2277.0353370302687 6.673530678806897e-14 2.970794251333682e-14
2277.0728264553113 6.319834114582382e-14 3.734345664185672e-14
2277.110315691128 1.1275681587432154e-13 3.5586442646839966e-14
2277.1478047377223 1.2214316743360681e-13 4.217660292196723e-14
2277.1852935950965 1.3943029673543772e-13 3.6797391441420815e-14
2277.2227822632535 2.1981208357408494e-13 4.635475895275673e-14
2277.2602707421966 2.145696679145201e-13 4.506832597004837e-14
2277.297759031928 2.361976445593855e-13 4.537895666872904e-14
